,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_accuracy_score,split1_test_accuracy_score,split2_test_accuracy_score,split3_test_accuracy_score,split4_test_accuracy_score,mean_test_accuracy_score,std_test_accuracy_score,rank_test_accuracy_score,split0_test_precision_0,split1_test_precision_0,split2_test_precision_0,split3_test_precision_0,split4_test_precision_0,mean_test_precision_0,std_test_precision_0,rank_test_precision_0,split0_test_precision_1,split1_test_precision_1,split2_test_precision_1,split3_test_precision_1,split4_test_precision_1,mean_test_precision_1,std_test_precision_1,rank_test_precision_1,split0_test_recall_0,split1_test_recall_0,split2_test_recall_0,split3_test_recall_0,split4_test_recall_0,mean_test_recall_0,std_test_recall_0,rank_test_recall_0,split0_test_recall_1,split1_test_recall_1,split2_test_recall_1,split3_test_recall_1,split4_test_recall_1,mean_test_recall_1,std_test_recall_1,rank_test_recall_1,split0_test_fbeta_score,split1_test_fbeta_score,split2_test_fbeta_score,split3_test_fbeta_score,split4_test_fbeta_score,mean_test_fbeta_score,std_test_fbeta_score,rank_test_fbeta_score,split0_test_balanced_accuracy_score,split1_test_balanced_accuracy_score,split2_test_balanced_accuracy_score,split3_test_balanced_accuracy_score,split4_test_balanced_accuracy_score,mean_test_balanced_accuracy_score,std_test_balanced_accuracy_score,rank_test_balanced_accuracy_score,split0_test_average_precision_score,split1_test_average_precision_score,split2_test_average_precision_score,split3_test_average_precision_score,split4_test_average_precision_score,mean_test_average_precision_score,std_test_average_precision_score,rank_test_average_precision_score,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
66,0.016492176055908202,0.002682139651779172,0.047938299179077146,0.0035258168077160613,gini,2,5,2,best,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 2, 'splitter': 'best'}",0.8977777777777778,0.9933333333333333,0.9955555555555555,0.9866666666666667,0.9955555555555555,0.9737777777777777,0.03813944524964432,1,0.8377358490566038,1.0,1.0,1.0,1.0,0.9675471698113208,0.06490566037735848,73,0.9837837837837838,0.9868421052631579,0.9911894273127754,0.974025974025974,0.9911894273127754,0.9854061435396935,0.006341845753561412,1,0.9866666666666667,0.9866666666666667,0.9911111111111112,0.9733333333333334,0.9911111111111112,0.9857777777777779,0.0065319726474218085,1,0.8088888888888889,1.0,1.0,1.0,1.0,0.9617777777777778,0.07644444444444445,73,0.9430051813471503,0.9894459102902374,0.9929390997352162,0.97911227154047,0.9929390997352162,0.9794883125296581,0.018932307697507613,1,0.8977777777777778,0.9933333333333334,0.9955555555555555,0.9866666666666667,0.9955555555555555,0.9737777777777777,0.03813944524964433,1,0.8913273273273274,0.9868421052631579,0.9911894273127754,0.974025974025974,0.9911894273127754,0.966914852248402,0.03831356777554243,1,0.8977777777777778,0.9933333333333334,0.9955555555555556,0.9866666666666667,0.9955555555555556,0.9737777777777777,0.038139445249644355,1
88,0.05935258865356445,0.036236861647366635,0.10383105278015137,0.026698824647663256,gini,2,8,4,best,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 8, 'min_samples_split': 4, 'splitter': 'best'}",0.8977777777777778,0.9933333333333333,0.9955555555555555,0.9866666666666667,0.9955555555555555,0.9737777777777777,0.03813944524964432,1,0.8377358490566038,1.0,1.0,1.0,1.0,0.9675471698113208,0.06490566037735848,73,0.9837837837837838,0.9868421052631579,0.9911894273127754,0.974025974025974,0.9911894273127754,0.9854061435396935,0.006341845753561412,1,0.9866666666666667,0.9866666666666667,0.9911111111111112,0.9733333333333334,0.9911111111111112,0.9857777777777779,0.0065319726474218085,1,0.8088888888888889,1.0,1.0,1.0,1.0,0.9617777777777778,0.07644444444444445,73,0.9430051813471503,0.9894459102902374,0.9929390997352162,0.97911227154047,0.9929390997352162,0.9794883125296581,0.018932307697507613,1,0.8977777777777778,0.9933333333333334,0.9955555555555555,0.9866666666666667,0.9955555555555555,0.9737777777777777,0.03813944524964433,1,0.8913273273273274,0.9868421052631579,0.9911894273127754,0.974025974025974,0.9911894273127754,0.966914852248402,0.03831356777554243,1,0.8977777777777778,0.9933333333333334,0.9955555555555556,0.9866666666666667,0.9955555555555556,0.9737777777777777,0.038139445249644355,1
52,0.010910224914550782,0.001597168815366697,0.049219369888305664,0.0056359104757499464,gini,2,2,4,best,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 2, 'min_samples_split': 4, 'splitter': 'best'}",0.8977777777777778,0.9933333333333333,0.9955555555555555,0.9866666666666667,0.9955555555555555,0.9737777777777777,0.03813944524964432,1,0.8377358490566038,1.0,1.0,1.0,1.0,0.9675471698113208,0.06490566037735848,73,0.9837837837837838,0.9868421052631579,0.9911894273127754,0.974025974025974,0.9911894273127754,0.9854061435396935,0.006341845753561412,1,0.9866666666666667,0.9866666666666667,0.9911111111111112,0.9733333333333334,0.9911111111111112,0.9857777777777779,0.0065319726474218085,1,0.8088888888888889,1.0,1.0,1.0,1.0,0.9617777777777778,0.07644444444444445,73,0.9430051813471503,0.9894459102902374,0.9929390997352162,0.97911227154047,0.9929390997352162,0.9794883125296581,0.018932307697507613,1,0.8977777777777778,0.9933333333333334,0.9955555555555555,0.9866666666666667,0.9955555555555555,0.9737777777777777,0.03813944524964433,1,0.8913273273273274,0.9868421052631579,0.9911894273127754,0.974025974025974,0.9911894273127754,0.966914852248402,0.03831356777554243,1,0.8977777777777778,0.9933333333333334,0.9955555555555556,0.9866666666666667,0.9955555555555556,0.9737777777777777,0.038139445249644355,1
84,0.025535440444946288,0.0186237829796856,0.0864567756652832,0.025992177314328194,gini,2,8,2,best,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 8, 'min_samples_split': 2, 'splitter': 'best'}",0.8977777777777778,0.9933333333333333,0.9955555555555555,0.9866666666666667,0.9955555555555555,0.9737777777777777,0.03813944524964432,1,0.8377358490566038,1.0,1.0,1.0,1.0,0.9675471698113208,0.06490566037735848,73,0.9837837837837838,0.9868421052631579,0.9911894273127754,0.974025974025974,0.9911894273127754,0.9854061435396935,0.006341845753561412,1,0.9866666666666667,0.9866666666666667,0.9911111111111112,0.9733333333333334,0.9911111111111112,0.9857777777777779,0.0065319726474218085,1,0.8088888888888889,1.0,1.0,1.0,1.0,0.9617777777777778,0.07644444444444445,73,0.9430051813471503,0.9894459102902374,0.9929390997352162,0.97911227154047,0.9929390997352162,0.9794883125296581,0.018932307697507613,1,0.8977777777777778,0.9933333333333334,0.9955555555555555,0.9866666666666667,0.9955555555555555,0.9737777777777777,0.03813944524964433,1,0.8913273273273274,0.9868421052631579,0.9911894273127754,0.974025974025974,0.9911894273127754,0.966914852248402,0.03831356777554243,1,0.8977777777777778,0.9933333333333334,0.9955555555555556,0.9866666666666667,0.9955555555555556,0.9737777777777777,0.038139445249644355,1
82,0.011972332000732422,0.0015124479302375613,0.04752669334411621,0.0013599071107576741,gini,2,7,4,best,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 7, 'min_samples_split': 4, 'splitter': 'best'}",0.8977777777777778,0.9933333333333333,0.9955555555555555,0.9866666666666667,0.9955555555555555,0.9737777777777777,0.03813944524964432,1,0.8377358490566038,1.0,1.0,1.0,1.0,0.9675471698113208,0.06490566037735848,73,0.9837837837837838,0.9868421052631579,0.9911894273127754,0.974025974025974,0.9911894273127754,0.9854061435396935,0.006341845753561412,1,0.9866666666666667,0.9866666666666667,0.9911111111111112,0.9733333333333334,0.9911111111111112,0.9857777777777779,0.0065319726474218085,1,0.8088888888888889,1.0,1.0,1.0,1.0,0.9617777777777778,0.07644444444444445,73,0.9430051813471503,0.9894459102902374,0.9929390997352162,0.97911227154047,0.9929390997352162,0.9794883125296581,0.018932307697507613,1,0.8977777777777778,0.9933333333333334,0.9955555555555555,0.9866666666666667,0.9955555555555555,0.9737777777777777,0.03813944524964433,1,0.8913273273273274,0.9868421052631579,0.9911894273127754,0.974025974025974,0.9911894273127754,0.966914852248402,0.03831356777554243,1,0.8977777777777778,0.9933333333333334,0.9955555555555556,0.9866666666666667,0.9955555555555556,0.9737777777777777,0.038139445249644355,1
80,0.014627933502197266,0.005844342217887186,0.05164866447448731,0.0075801246792306124,gini,2,7,3,best,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 7, 'min_samples_split': 3, 'splitter': 'best'}",0.8977777777777778,0.9933333333333333,0.9955555555555555,0.9866666666666667,0.9955555555555555,0.9737777777777777,0.03813944524964432,1,0.8377358490566038,1.0,1.0,1.0,1.0,0.9675471698113208,0.06490566037735848,73,0.9837837837837838,0.9868421052631579,0.9911894273127754,0.974025974025974,0.9911894273127754,0.9854061435396935,0.006341845753561412,1,0.9866666666666667,0.9866666666666667,0.9911111111111112,0.9733333333333334,0.9911111111111112,0.9857777777777779,0.0065319726474218085,1,0.8088888888888889,1.0,1.0,1.0,1.0,0.9617777777777778,0.07644444444444445,73,0.9430051813471503,0.9894459102902374,0.9929390997352162,0.97911227154047,0.9929390997352162,0.9794883125296581,0.018932307697507613,1,0.8977777777777778,0.9933333333333334,0.9955555555555555,0.9866666666666667,0.9955555555555555,0.9737777777777777,0.03813944524964433,1,0.8913273273273274,0.9868421052631579,0.9911894273127754,0.974025974025974,0.9911894273127754,0.966914852248402,0.03831356777554243,1,0.8977777777777778,0.9933333333333334,0.9955555555555556,0.9866666666666667,0.9955555555555556,0.9737777777777777,0.038139445249644355,1
78,0.013773250579833984,0.006372110708934661,0.055907678604125974,0.010291159327797107,gini,2,7,2,best,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 7, 'min_samples_split': 2, 'splitter': 'best'}",0.8977777777777778,0.9933333333333333,0.9955555555555555,0.9866666666666667,0.9955555555555555,0.9737777777777777,0.03813944524964432,1,0.8377358490566038,1.0,1.0,1.0,1.0,0.9675471698113208,0.06490566037735848,73,0.9837837837837838,0.9868421052631579,0.9911894273127754,0.974025974025974,0.9911894273127754,0.9854061435396935,0.006341845753561412,1,0.9866666666666667,0.9866666666666667,0.9911111111111112,0.9733333333333334,0.9911111111111112,0.9857777777777779,0.0065319726474218085,1,0.8088888888888889,1.0,1.0,1.0,1.0,0.9617777777777778,0.07644444444444445,73,0.9430051813471503,0.9894459102902374,0.9929390997352162,0.97911227154047,0.9929390997352162,0.9794883125296581,0.018932307697507613,1,0.8977777777777778,0.9933333333333334,0.9955555555555555,0.9866666666666667,0.9955555555555555,0.9737777777777777,0.03813944524964433,1,0.8913273273273274,0.9868421052631579,0.9911894273127754,0.974025974025974,0.9911894273127754,0.966914852248402,0.03831356777554243,1,0.8977777777777778,0.9933333333333334,0.9955555555555556,0.9866666666666667,0.9955555555555556,0.9737777777777777,0.038139445249644355,1
76,0.01780853271484375,0.005241266690935763,0.05327663421630859,0.006819675560002124,gini,2,6,4,best,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 6, 'min_samples_split': 4, 'splitter': 'best'}",0.8977777777777778,0.9933333333333333,0.9955555555555555,0.9866666666666667,0.9955555555555555,0.9737777777777777,0.03813944524964432,1,0.8377358490566038,1.0,1.0,1.0,1.0,0.9675471698113208,0.06490566037735848,73,0.9837837837837838,0.9868421052631579,0.9911894273127754,0.974025974025974,0.9911894273127754,0.9854061435396935,0.006341845753561412,1,0.9866666666666667,0.9866666666666667,0.9911111111111112,0.9733333333333334,0.9911111111111112,0.9857777777777779,0.0065319726474218085,1,0.8088888888888889,1.0,1.0,1.0,1.0,0.9617777777777778,0.07644444444444445,73,0.9430051813471503,0.9894459102902374,0.9929390997352162,0.97911227154047,0.9929390997352162,0.9794883125296581,0.018932307697507613,1,0.8977777777777778,0.9933333333333334,0.9955555555555555,0.9866666666666667,0.9955555555555555,0.9737777777777777,0.03813944524964433,1,0.8913273273273274,0.9868421052631579,0.9911894273127754,0.974025974025974,0.9911894273127754,0.966914852248402,0.03831356777554243,1,0.8977777777777778,0.9933333333333334,0.9955555555555556,0.9866666666666667,0.9955555555555556,0.9737777777777777,0.038139445249644355,1
74,0.014551067352294922,0.0013988878795160341,0.05618429183959961,0.01487085971529696,gini,2,6,3,best,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 6, 'min_samples_split': 3, 'splitter': 'best'}",0.8977777777777778,0.9933333333333333,0.9955555555555555,0.9866666666666667,0.9955555555555555,0.9737777777777777,0.03813944524964432,1,0.8377358490566038,1.0,1.0,1.0,1.0,0.9675471698113208,0.06490566037735848,73,0.9837837837837838,0.9868421052631579,0.9911894273127754,0.974025974025974,0.9911894273127754,0.9854061435396935,0.006341845753561412,1,0.9866666666666667,0.9866666666666667,0.9911111111111112,0.9733333333333334,0.9911111111111112,0.9857777777777779,0.0065319726474218085,1,0.8088888888888889,1.0,1.0,1.0,1.0,0.9617777777777778,0.07644444444444445,73,0.9430051813471503,0.9894459102902374,0.9929390997352162,0.97911227154047,0.9929390997352162,0.9794883125296581,0.018932307697507613,1,0.8977777777777778,0.9933333333333334,0.9955555555555555,0.9866666666666667,0.9955555555555555,0.9737777777777777,0.03813944524964433,1,0.8913273273273274,0.9868421052631579,0.9911894273127754,0.974025974025974,0.9911894273127754,0.966914852248402,0.03831356777554243,1,0.8977777777777778,0.9933333333333334,0.9955555555555556,0.9866666666666667,0.9955555555555556,0.9737777777777777,0.038139445249644355,1
90,0.014713478088378907,0.0030494356909632906,0.07800583839416504,0.022401528940008658,gini,2,9,2,best,"{'criterion': 'gini', 'max_depth': 2, 'min_samples_leaf': 9, 'min_samples_split': 2, 'splitter': 'best'}",0.8977777777777778,0.9933333333333333,0.9955555555555555,0.9866666666666667,0.9955555555555555,0.9737777777777777,0.03813944524964432,1,0.8377358490566038,1.0,1.0,1.0,1.0,0.9675471698113208,0.06490566037735848,73,0.9837837837837838,0.9868421052631579,0.9911894273127754,0.974025974025974,0.9911894273127754,0.9854061435396935,0.006341845753561412,1,0.9866666666666667,0.9866666666666667,0.9911111111111112,0.9733333333333334,0.9911111111111112,0.9857777777777779,0.0065319726474218085,1,0.8088888888888889,1.0,1.0,1.0,1.0,0.9617777777777778,0.07644444444444445,73,0.9430051813471503,0.9894459102902374,0.9929390997352162,0.97911227154047,0.9929390997352162,0.9794883125296581,0.018932307697507613,1,0.8977777777777778,0.9933333333333334,0.9955555555555555,0.9866666666666667,0.9955555555555555,0.9737777777777777,0.03813944524964433,1,0.8913273273273274,0.9868421052631579,0.9911894273127754,0.974025974025974,0.9911894273127754,0.966914852248402,0.03831356777554243,1,0.8977777777777778,0.9933333333333334,0.9955555555555556,0.9866666666666667,0.9955555555555556,0.9737777777777777,0.038139445249644355,1
