,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_learning_rate,params,split0_test_accuracy_score,split1_test_accuracy_score,split2_test_accuracy_score,split3_test_accuracy_score,split4_test_accuracy_score,mean_test_accuracy_score,std_test_accuracy_score,rank_test_accuracy_score,split0_test_precision_0,split1_test_precision_0,split2_test_precision_0,split3_test_precision_0,split4_test_precision_0,mean_test_precision_0,std_test_precision_0,rank_test_precision_0,split0_test_precision_1,split1_test_precision_1,split2_test_precision_1,split3_test_precision_1,split4_test_precision_1,mean_test_precision_1,std_test_precision_1,rank_test_precision_1,split0_test_recall_0,split1_test_recall_0,split2_test_recall_0,split3_test_recall_0,split4_test_recall_0,mean_test_recall_0,std_test_recall_0,rank_test_recall_0,split0_test_recall_1,split1_test_recall_1,split2_test_recall_1,split3_test_recall_1,split4_test_recall_1,mean_test_recall_1,std_test_recall_1,rank_test_recall_1,split0_test_fbeta_score,split1_test_fbeta_score,split2_test_fbeta_score,split3_test_fbeta_score,split4_test_fbeta_score,mean_test_fbeta_score,std_test_fbeta_score,rank_test_fbeta_score,split0_test_balanced_accuracy_score,split1_test_balanced_accuracy_score,split2_test_balanced_accuracy_score,split3_test_balanced_accuracy_score,split4_test_balanced_accuracy_score,mean_test_balanced_accuracy_score,std_test_balanced_accuracy_score,rank_test_balanced_accuracy_score,split0_test_average_precision_score,split1_test_average_precision_score,split2_test_average_precision_score,split3_test_average_precision_score,split4_test_average_precision_score,mean_test_average_precision_score,std_test_average_precision_score,rank_test_average_precision_score,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
2,2.459481143951416,0.46544579878442005,0.0681999683380127,0.008985938271153066,gbtree,0.05,"{'booster': 'gbtree', 'learning_rate': 0.05}",0.9511111111111111,0.9666666666666667,0.9711111111111111,0.9666666666666667,0.9733333333333334,0.9657777777777777,0.007774602526460409,1,0.9393939393939394,0.972972972972973,0.9732142857142857,0.9861111111111112,1.0,0.9743384618384618,0.02010650537705924,4,0.9634703196347032,0.9605263157894737,0.9690265486725663,0.9487179487179487,0.9493670886075949,0.9582216442844572,0.007979090777400931,3,0.9644444444444444,0.96,0.9688888888888889,0.9466666666666667,0.9466666666666667,0.9573333333333334,0.009151671236432896,3,0.9377777777777778,0.9733333333333334,0.9733333333333334,0.9866666666666667,1.0,0.9742222222222223,0.02073227340389439,4,0.9582198001816531,0.9630606860158312,0.9698848538529672,0.9560723514211886,0.959079283887468,0.9612633950718218,0.004869097492477769,1,0.9511111111111111,0.9666666666666667,0.9711111111111111,0.9666666666666667,0.9733333333333334,0.9657777777777777,0.007774602526460409,1,0.9346321664129884,0.9482456140350878,0.9565191740412979,0.9427350427350427,0.9493670886075949,0.9462998171664022,0.007300290752219852,1,0.9511111111111111,0.9666666666666667,0.9711111111111113,0.9666666666666667,0.9733333333333333,0.965777777777778,0.007774602526460402,1
8,13.849842500686645,0.21196655470166803,0.12733311653137208,0.04387374583678658,dart,0.05,"{'booster': 'dart', 'learning_rate': 0.05}",0.9511111111111111,0.9666666666666667,0.9711111111111111,0.9666666666666667,0.9733333333333334,0.9657777777777777,0.007774602526460409,1,0.9393939393939394,0.972972972972973,0.9732142857142857,0.9861111111111112,1.0,0.9743384618384618,0.02010650537705924,4,0.9634703196347032,0.9605263157894737,0.9690265486725663,0.9487179487179487,0.9493670886075949,0.9582216442844572,0.007979090777400931,3,0.9644444444444444,0.96,0.9688888888888889,0.9466666666666667,0.9466666666666667,0.9573333333333334,0.009151671236432896,3,0.9377777777777778,0.9733333333333334,0.9733333333333334,0.9866666666666667,1.0,0.9742222222222223,0.02073227340389439,4,0.9582198001816531,0.9630606860158312,0.9698848538529672,0.9560723514211886,0.959079283887468,0.9612633950718218,0.004869097492477769,1,0.9511111111111111,0.9666666666666667,0.9711111111111111,0.9666666666666667,0.9733333333333334,0.9657777777777777,0.007774602526460409,1,0.9346321664129884,0.9482456140350878,0.9565191740412979,0.9427350427350427,0.9493670886075949,0.9462998171664022,0.007300290752219852,1,0.9511111111111111,0.9666666666666667,0.9711111111111113,0.9666666666666667,0.9733333333333333,0.965777777777778,0.007774602526460402,1
0,1.146660280227661,0.0942090373253441,0.07087893486022949,0.006708686721064206,gbtree,0.1,"{'booster': 'gbtree', 'learning_rate': 0.1}",0.9266666666666666,0.9733333333333334,0.9755555555555555,0.9555555555555556,0.9755555555555555,0.9613333333333334,0.0188875816541118,3,0.9,0.9775784753363229,0.9776785714285714,0.9723502304147466,1.0,0.9655214554359282,0.03412222303293687,6,0.9571428571428572,0.9691629955947136,0.9734513274336283,0.9399141630901288,0.9533898305084746,0.9586122347539605,0.011921138255113125,1,0.96,0.9688888888888889,0.9733333333333334,0.9377777777777778,0.9511111111111111,0.9582222222222223,0.012757955639473175,1,0.8933333333333333,0.9777777777777777,0.9777777777777777,0.9733333333333334,1.0,0.9644444444444444,0.03675746333890726,6,0.9436619718309859,0.970873786407767,0.9743135518157662,0.9464131374243734,0.962360992301112,0.959524687956001,0.012482753482103866,3,0.9266666666666666,0.9733333333333334,0.9755555555555555,0.9555555555555556,0.9755555555555555,0.9613333333333334,0.0188875816541118,3,0.9083809523809524,0.9587371512481644,0.9629301868239921,0.9281831187410586,0.9533898305084746,0.9423242479405285,0.020825724853189207,3,0.9266666666666666,0.9733333333333334,0.9755555555555557,0.9555555555555556,0.9755555555555556,0.9613333333333334,0.018887581654111852,3
6,17.063947772979738,0.26513627355820885,0.32523360252380373,0.03881075724445795,dart,0.1,"{'booster': 'dart', 'learning_rate': 0.1}",0.9266666666666666,0.9733333333333334,0.9755555555555555,0.9555555555555556,0.9755555555555555,0.9613333333333334,0.0188875816541118,3,0.9,0.9775784753363229,0.9776785714285714,0.9723502304147466,1.0,0.9655214554359282,0.03412222303293687,6,0.9571428571428572,0.9691629955947136,0.9734513274336283,0.9399141630901288,0.9533898305084746,0.9586122347539605,0.011921138255113125,1,0.96,0.9688888888888889,0.9733333333333334,0.9377777777777778,0.9511111111111111,0.9582222222222223,0.012757955639473175,1,0.8933333333333333,0.9777777777777777,0.9777777777777777,0.9733333333333334,1.0,0.9644444444444444,0.03675746333890726,6,0.9436619718309859,0.970873786407767,0.9743135518157662,0.9464131374243734,0.962360992301112,0.959524687956001,0.012482753482103866,3,0.9266666666666666,0.9733333333333334,0.9755555555555555,0.9555555555555556,0.9755555555555555,0.9613333333333334,0.0188875816541118,3,0.9083809523809524,0.9587371512481644,0.9629301868239921,0.9281831187410586,0.9533898305084746,0.9423242479405285,0.020825724853189207,3,0.9266666666666666,0.9733333333333334,0.9755555555555557,0.9555555555555556,0.9755555555555556,0.9613333333333334,0.018887581654111852,3
1,1.7661309719085694,0.2475322835930854,0.0738917350769043,0.009738700942773378,gbtree,0.01,"{'booster': 'gbtree', 'learning_rate': 0.01}",0.9333333333333333,0.9577777777777777,0.9622222222222222,0.9533333333333334,0.9644444444444444,0.9542222222222222,0.011119996447286035,5,0.9665071770334929,0.9768518518518519,0.9770642201834863,0.9766355140186916,1.0,0.9794117526175045,0.011046949827917178,2,0.9045643153526971,0.9401709401709402,0.9482758620689655,0.9322033898305084,0.9336099585062241,0.9317648931858672,0.01474273854598246,5,0.8977777777777778,0.9377777777777778,0.9466666666666667,0.9288888888888889,0.9288888888888889,0.9280000000000002,0.01648643288088125,5,0.9688888888888889,0.9777777777777777,0.9777777777777777,0.9777777777777777,1.0,0.9804444444444446,0.0103661367019472,2,0.9167367535744323,0.9474590869939707,0.9540329575021682,0.9409751924721984,0.9461732548359967,0.9410754490757534,0.012860930225712814,5,0.9333333333333333,0.9577777777777778,0.9622222222222222,0.9533333333333334,0.9644444444444444,0.9542222222222222,0.011119996447286042,5,0.8919778699861688,0.930389363722697,0.9383141762452107,0.9225988700564971,0.9336099585062241,0.9233780477033596,0.016513732257100625,5,0.9333333333333333,0.9577777777777778,0.9622222222222222,0.9533333333333334,0.9644444444444444,0.9542222222222222,0.011119996447286042,5
7,16.579387950897218,1.627279816695884,0.2141810894012451,0.05184090264411691,dart,0.01,"{'booster': 'dart', 'learning_rate': 0.01}",0.9333333333333333,0.9577777777777777,0.9622222222222222,0.9533333333333334,0.9644444444444444,0.9542222222222222,0.011119996447286035,5,0.9665071770334929,0.9768518518518519,0.9770642201834863,0.9766355140186916,1.0,0.9794117526175045,0.011046949827917178,2,0.9045643153526971,0.9401709401709402,0.9482758620689655,0.9322033898305084,0.9336099585062241,0.9317648931858672,0.01474273854598246,5,0.8977777777777778,0.9377777777777778,0.9466666666666667,0.9288888888888889,0.9288888888888889,0.9280000000000002,0.01648643288088125,5,0.9688888888888889,0.9777777777777777,0.9777777777777777,0.9777777777777777,1.0,0.9804444444444446,0.0103661367019472,2,0.9167367535744323,0.9474590869939707,0.9540329575021682,0.9409751924721984,0.9461732548359967,0.9410754490757534,0.012860930225712814,5,0.9333333333333333,0.9577777777777778,0.9622222222222222,0.9533333333333334,0.9644444444444444,0.9542222222222222,0.011119996447286042,5,0.8919778699861688,0.930389363722697,0.9383141762452107,0.9225988700564971,0.9336099585062241,0.9233780477033596,0.016513732257100625,5,0.9333333333333333,0.9577777777777778,0.9622222222222222,0.9533333333333334,0.9644444444444444,0.9542222222222222,0.011119996447286042,5
3,0.6062469482421875,0.2925266360356882,0.0743177890777588,0.010498212309723497,gblinear,0.1,"{'booster': 'gblinear', 'learning_rate': 0.1}",0.8977777777777778,0.9266666666666666,0.9355555555555556,0.9422222222222222,0.9488888888888889,0.9302222222222223,0.017811079919567888,7,0.9162790697674419,0.9324324324324325,0.9336283185840708,0.9627906976744186,1.0,0.9490261036916727,0.029572325222330064,9,0.8808510638297873,0.9210526315789473,0.9375,0.9234042553191489,0.907258064516129,0.9140132030488026,0.019155857704520222,7,0.8755555555555555,0.92,0.9377777777777778,0.92,0.8977777777777778,0.9102222222222223,0.02148097061972371,7,0.92,0.9333333333333333,0.9333333333333333,0.9644444444444444,1.0,0.9502222222222223,0.02885810325466297,9,0.8884120171673819,0.9234828496042217,0.936663693131133,0.9313304721030042,0.924404272801972,0.9208586609615426,0.016921585583654565,7,0.8977777777777778,0.9266666666666667,0.9355555555555556,0.9422222222222223,0.9488888888888889,0.9302222222222223,0.017811079919567898,7,0.8503829787234043,0.8929824561403509,0.9083333333333333,0.9083498817966903,0.907258064516129,0.8934613429019815,0.02231218953818899,7,0.8977777777777777,0.9266666666666667,0.9355555555555557,0.9422222222222223,0.9488888888888889,0.9302222222222223,0.017811079919567943,7
5,0.9566190719604493,0.023046139339615475,0.08037400245666504,0.0149225085568743,gblinear,0.05,"{'booster': 'gblinear', 'learning_rate': 0.05}",0.8933333333333333,0.92,0.9355555555555556,0.9422222222222222,0.9333333333333333,0.9248888888888889,0.017350418929727236,8,0.9234449760765551,0.9315068493150684,0.9454545454545454,0.9715639810426541,1.0,0.9543940703777647,0.028058129234998234,8,0.8672199170124482,0.9090909090909091,0.9260869565217391,0.9163179916317992,0.8823529411764706,0.9002137430866732,0.02197805666940614,8,0.8577777777777778,0.9066666666666666,0.9244444444444444,0.9111111111111111,0.8666666666666667,0.8933333333333333,0.02621845547333799,8,0.9288888888888889,0.9333333333333333,0.9466666666666667,0.9733333333333334,1.0,0.9564444444444444,0.02672586022821851,8,0.8788898233809924,0.9138381201044387,0.9301310043668122,0.9271803556308214,0.9036144578313253,0.910730752262878,0.018553174208525418,8,0.8933333333333333,0.9199999999999999,0.9355555555555555,0.9422222222222223,0.9333333333333333,0.9248888888888889,0.01735041892972725,8,0.841106500691563,0.8818181818181818,0.9033623188405797,0.9052161785216178,0.8823529411764706,0.8827712242096826,0.023085933329630142,8,0.8933333333333333,0.9199999999999999,0.9355555555555556,0.9422222222222222,0.9333333333333333,0.9248888888888889,0.017350418929727243,8
4,0.8982834339141845,0.06335164486178263,0.07813987731933594,0.011464400745142028,gblinear,0.01,"{'booster': 'gblinear', 'learning_rate': 0.01}",0.6955555555555556,0.7377777777777778,0.6955555555555556,0.7022222222222222,0.6777777777777778,0.7017777777777778,0.019746542125798253,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.6215469613259669,0.6559766763848397,0.6215469613259669,0.6267409470752089,0.6081081081081081,0.6267839308440181,0.015848383476838687,9,0.39111111111111113,0.47555555555555556,0.39111111111111113,0.40444444444444444,0.35555555555555557,0.40355555555555556,0.03949308425159655,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.6724447101016139,0.704445835942392,0.6724447101016139,0.6773028296207104,0.6598240469208211,0.6772924265374303,0.014761116124817524,9,0.6955555555555556,0.7377777777777778,0.6955555555555556,0.7022222222222222,0.6777777777777778,0.7017777777777778,0.019746542125798253,9,0.6215469613259669,0.6559766763848397,0.6215469613259669,0.6267409470752089,0.6081081081081081,0.6267839308440181,0.015848383476838687,9,0.6955555555555555,0.7377777777777778,0.6955555555555555,0.7022222222222223,0.6777777777777778,0.7017777777777777,0.01974654212579827,9
