,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_learning_rate,params,split0_test_accuracy_score,split1_test_accuracy_score,split2_test_accuracy_score,split3_test_accuracy_score,split4_test_accuracy_score,mean_test_accuracy_score,std_test_accuracy_score,rank_test_accuracy_score,split0_test_precision_0,split1_test_precision_0,split2_test_precision_0,split3_test_precision_0,split4_test_precision_0,mean_test_precision_0,std_test_precision_0,rank_test_precision_0,split0_test_precision_1,split1_test_precision_1,split2_test_precision_1,split3_test_precision_1,split4_test_precision_1,mean_test_precision_1,std_test_precision_1,rank_test_precision_1,split0_test_recall_0,split1_test_recall_0,split2_test_recall_0,split3_test_recall_0,split4_test_recall_0,mean_test_recall_0,std_test_recall_0,rank_test_recall_0,split0_test_recall_1,split1_test_recall_1,split2_test_recall_1,split3_test_recall_1,split4_test_recall_1,mean_test_recall_1,std_test_recall_1,rank_test_recall_1,split0_test_fbeta_score,split1_test_fbeta_score,split2_test_fbeta_score,split3_test_fbeta_score,split4_test_fbeta_score,mean_test_fbeta_score,std_test_fbeta_score,rank_test_fbeta_score,split0_test_balanced_accuracy_score,split1_test_balanced_accuracy_score,split2_test_balanced_accuracy_score,split3_test_balanced_accuracy_score,split4_test_balanced_accuracy_score,mean_test_balanced_accuracy_score,std_test_balanced_accuracy_score,rank_test_balanced_accuracy_score,split0_test_average_precision_score,split1_test_average_precision_score,split2_test_average_precision_score,split3_test_average_precision_score,split4_test_average_precision_score,mean_test_average_precision_score,std_test_average_precision_score,rank_test_average_precision_score,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
2,1.2140572547912598,0.5878294833553134,0.04167675971984863,0.004487398317539856,gbtree,0.05,"{'booster': 'gbtree', 'learning_rate': 0.05}",0.9970282317979198,1.0,0.9925595238095238,1.0,0.9985119047619048,0.9976199320738697,0.0027598153184808585,1,0.9941002949852508,1.0,0.996996996996997,1.0,1.0,0.9982194583964497,0.0023652866332532483,4,1.0,1.0,0.9882005899705014,1.0,0.9970326409495549,0.9970466461840113,0.004569897219115852,1,1.0,1.0,0.9880952380952381,1.0,0.9970238095238095,0.9970238095238095,0.004610694459770718,1,0.9940476190476191,1.0,0.9970238095238095,1.0,1.0,0.9982142857142857,0.0023809523809523725,4,0.9988038277511961,1.0,0.9899527186761229,1.0,0.997624703087886,0.997276249903041,0.003766341793231621,1,0.9970238095238095,1.0,0.9925595238095238,1.0,0.9985119047619048,0.9976190476190476,0.0027600055046118066,1,0.9970193872496993,1.0,0.9867476120241606,1.0,0.9970326409495549,0.996159928044683,0.00489048660265262,1,0.9970238095238095,1.0,0.9925595238095238,1.0,0.9985119047619048,0.9976190476190476,0.0027600055046118066,1
8,14.534019660949706,0.6423529069608335,0.14890384674072266,0.07532882985585411,dart,0.05,"{'booster': 'dart', 'learning_rate': 0.05}",0.9970282317979198,1.0,0.9925595238095238,1.0,0.9985119047619048,0.9976199320738697,0.0027598153184808585,1,0.9941002949852508,1.0,0.996996996996997,1.0,1.0,0.9982194583964497,0.0023652866332532483,4,1.0,1.0,0.9882005899705014,1.0,0.9970326409495549,0.9970466461840113,0.004569897219115852,1,1.0,1.0,0.9880952380952381,1.0,0.9970238095238095,0.9970238095238095,0.004610694459770718,1,0.9940476190476191,1.0,0.9970238095238095,1.0,1.0,0.9982142857142857,0.0023809523809523725,4,0.9988038277511961,1.0,0.9899527186761229,1.0,0.997624703087886,0.997276249903041,0.003766341793231621,1,0.9970238095238095,1.0,0.9925595238095238,1.0,0.9985119047619048,0.9976190476190476,0.0027600055046118066,1,0.9970193872496993,1.0,0.9867476120241606,1.0,0.9970326409495549,0.996159928044683,0.00489048660265262,1,0.9970238095238095,1.0,0.9925595238095238,1.0,0.9985119047619048,0.9976190476190476,0.0027600055046118066,1
0,0.3435784339904785,0.05332131252876903,0.04752669334411621,0.004861008987266996,gbtree,0.1,"{'booster': 'gbtree', 'learning_rate': 0.1}",0.9970282317979198,0.9970282317979198,0.9955357142857143,1.0,0.9970238095238095,0.9973231974810727,0.0014576700968637701,3,0.9941002949852508,1.0,0.9970149253731343,1.0,0.9970238095238095,0.997627805976439,0.002210808771128203,6,1.0,0.9941002949852508,0.9940652818991098,1.0,0.9970238095238095,0.9970378772816341,0.0026462899673073813,3,1.0,0.9940476190476191,0.9940476190476191,1.0,0.9970238095238095,0.9970238095238095,0.0026619856874997403,1,0.9940476190476191,1.0,0.9970238095238095,1.0,0.9970238095238095,0.9976190476190476,0.002227177015936862,6,0.9988038277511961,0.9952746603662138,0.9946555819477435,1.0,0.9970238095238095,0.9971515759177926,0.0020303978925715815,3,0.9970238095238095,0.9970238095238095,0.9955357142857143,1.0,0.9970238095238095,0.9973214285714287,0.0014580296087995056,3,0.9970193872496993,0.9941002949852508,0.9925948495125053,1.0,0.9955445719954649,0.995851820748584,0.0025432541581588758,3,0.9970238095238095,0.9970238095238095,0.9955357142857143,1.0,0.9970238095238095,0.9973214285714287,0.0014580296087995056,3
6,16.002379417419434,0.19420167020400794,0.2595801830291748,0.042161119919267444,dart,0.1,"{'booster': 'dart', 'learning_rate': 0.1}",0.9970282317979198,0.9970282317979198,0.9955357142857143,1.0,0.9970238095238095,0.9973231974810727,0.0014576700968637701,3,0.9941002949852508,1.0,0.9970149253731343,1.0,0.9970238095238095,0.997627805976439,0.002210808771128203,6,1.0,0.9941002949852508,0.9940652818991098,1.0,0.9970238095238095,0.9970378772816341,0.0026462899673073813,3,1.0,0.9940476190476191,0.9940476190476191,1.0,0.9970238095238095,0.9970238095238095,0.0026619856874997403,1,0.9940476190476191,1.0,0.9970238095238095,1.0,0.9970238095238095,0.9976190476190476,0.002227177015936862,6,0.9988038277511961,0.9952746603662138,0.9946555819477435,1.0,0.9970238095238095,0.9971515759177926,0.0020303978925715815,3,0.9970238095238095,0.9970238095238095,0.9955357142857143,1.0,0.9970238095238095,0.9973214285714287,0.0014580296087995056,3,0.9970193872496993,0.9941002949852508,0.9925948495125053,1.0,0.9955445719954649,0.995851820748584,0.0025432541581588758,3,0.9970238095238095,0.9970238095238095,0.9955357142857143,1.0,0.9970238095238095,0.9973214285714287,0.0014580296087995056,3
1,1.3427169799804688,0.539602496883422,0.04441709518432617,0.007444451663704863,gbtree,0.01,"{'booster': 'gbtree', 'learning_rate': 0.01}",0.9955423476968797,0.9955423476968797,0.9940476190476191,0.9985119047619048,0.9970238095238095,0.9961336057454184,0.0015165277209600431,5,0.9940828402366864,1.0,1.0,1.0,1.0,0.9988165680473372,0.0023668639053254555,2,0.9970149253731343,0.9911764705882353,0.9882352941176471,0.9970326409495549,0.9940828402366864,0.9935084342530516,0.003414367187944791,6,0.9970326409495549,0.9910714285714286,0.9880952380952381,0.9970238095238095,0.9940476190476191,0.9934541472375301,0.0034726235128958605,6,0.9940476190476191,1.0,1.0,1.0,1.0,0.9988095238095237,0.002380952380952372,2,0.9964200477326969,0.9929286977018268,0.9905660377358491,0.997624703087886,0.995260663507109,0.9945600299530735,0.002528082027387713,5,0.995540129998587,0.9955357142857143,0.9940476190476191,0.9985119047619048,0.9970238095238095,0.9961318355235269,0.0015172199229850699,5,0.994052080924184,0.9911764705882353,0.9882352941176471,0.9970326409495549,0.9940828402366864,0.9929158653632614,0.0029844228504905066,5,0.995540129998587,0.9955357142857143,0.9940476190476191,0.9985119047619048,0.9970238095238095,0.9961318355235269,0.0015172199229850699,5
7,17.407002782821657,1.1905716822282795,0.1869537353515625,0.03510746654924609,dart,0.01,"{'booster': 'dart', 'learning_rate': 0.01}",0.9955423476968797,0.9955423476968797,0.9940476190476191,0.9985119047619048,0.9970238095238095,0.9961336057454184,0.0015165277209600431,5,0.9940828402366864,1.0,1.0,1.0,1.0,0.9988165680473372,0.0023668639053254555,2,0.9970149253731343,0.9911764705882353,0.9882352941176471,0.9970326409495549,0.9940828402366864,0.9935084342530516,0.003414367187944791,6,0.9970326409495549,0.9910714285714286,0.9880952380952381,0.9970238095238095,0.9940476190476191,0.9934541472375301,0.0034726235128958605,6,0.9940476190476191,1.0,1.0,1.0,1.0,0.9988095238095237,0.002380952380952372,2,0.9964200477326969,0.9929286977018268,0.9905660377358491,0.997624703087886,0.995260663507109,0.9945600299530735,0.002528082027387713,5,0.995540129998587,0.9955357142857143,0.9940476190476191,0.9985119047619048,0.9970238095238095,0.9961318355235269,0.0015172199229850699,5,0.994052080924184,0.9911764705882353,0.9882352941176471,0.9970326409495549,0.9940828402366864,0.9929158653632614,0.0029844228504905066,5,0.995540129998587,0.9955357142857143,0.9940476190476191,0.9985119047619048,0.9970238095238095,0.9961318355235269,0.0015172199229850699,5
3,0.8125378131866455,0.08345252181518979,0.0421903133392334,0.002896308761542665,gblinear,0.1,"{'booster': 'gblinear', 'learning_rate': 0.1}",0.986627043090639,0.9881129271916791,0.9895833333333334,0.9925595238095238,0.9925595238095238,0.9898884702469399,0.0023728305055933517,7,0.97953216374269,0.9823529411764705,0.9852507374631269,0.9910979228486647,0.9853372434017595,0.9847142017265422,0.0038433583216279633,8,0.9939577039274925,0.993993993993994,0.993993993993994,0.9940298507462687,1.0,0.9951951085323498,0.0024025540638471224,5,0.9940652818991098,0.9940476190476191,0.9940476190476191,0.9940476190476191,1.0,0.9952416278083934,0.0023791959303328006,5,0.9791666666666666,0.9821958456973294,0.9851190476190477,0.9910714285714286,0.9851190476190477,0.984534407234704,0.00394202398736095,9,0.9909638554216867,0.9916117435590174,0.9922062350119905,0.9934367541766109,0.9969879518072289,0.993041307995307,0.0021349091606482832,7,0.9866159742828882,0.9881217323724742,0.9895833333333334,0.9925595238095238,0.9925595238095238,0.9898880175215486,0.002374563300122147,7,0.9836514404696173,0.9852120761552379,0.986642892892893,0.9896188699360342,0.9925595238095238,0.9875369606526613,0.0031894262527020953,7,0.9866159742828882,0.9881217323724742,0.9895833333333334,0.9925595238095238,0.9925595238095238,0.9898880175215486,0.002374563300122147,7
5,1.0370036125183106,0.038879070661700856,0.04166479110717773,0.0043103405365265985,gblinear,0.05,"{'booster': 'gblinear', 'learning_rate': 0.05}",0.9673105497771174,0.974739970282318,0.9761904761904762,0.9657738095238095,0.9747023809523809,0.9717434373452203,0.004308077527674851,8,0.9787234042553191,0.978978978978979,0.9878048780487805,0.9905956112852664,0.9848024316109423,0.9841810608358574,0.004722547645023322,9,0.9563953488372093,0.9705882352941176,0.9651162790697675,0.943342776203966,0.9650145772594753,0.9600914433329072,0.009527306318529799,8,0.9554896142433235,0.9702380952380952,0.9642857142857143,0.9404761904761905,0.9642857142857143,0.9589550657058077,0.010369344893309207,8,0.9791666666666666,0.9792284866468842,0.9880952380952381,0.9910714285714286,0.9851190476190477,0.984536173519853,0.0047480392846799046,8,0.9608644859813084,0.9723040659988215,0.969626168224299,0.9525171624713958,0.9689695550351288,0.9648562875421905,0.007257115437186404,8,0.967328140454995,0.9747332909424897,0.9761904761904763,0.9657738095238095,0.9747023809523809,0.9717456196128303,0.004303533558326505,8,0.9468716344437149,0.9608288375116097,0.9595791805094132,0.9393843585592877,0.9580947174788284,0.9529517457005708,0.008407893588695628,8,0.967328140454995,0.9747332909424897,0.9761904761904762,0.9657738095238095,0.974702380952381,0.9717456196128303,0.004303533558326498,8
4,0.6360418319702148,0.1582851088662671,0.04433012008666992,0.006575949617594178,gblinear,0.01,"{'booster': 'gblinear', 'learning_rate': 0.01}",0.7815750371471025,0.7711738484398217,0.7663690476190477,0.7633928571428571,0.7619047619047619,0.7688831104507182,0.007092153770696645,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.6956521739130435,0.6863543788187373,0.6815415821501014,0.6787878787878788,0.6774193548387096,0.6839510737016942,0.006600290966343189,9,0.5637982195845698,0.5416666666666666,0.5327380952380952,0.5267857142857143,0.5238095238095238,0.537759643916914,0.014377212408963015,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.7407407407407407,0.732290308561495,0.7279029462738301,0.7253886010362695,0.7241379310344828,0.7300921055293637,0.006009876789312509,9,0.7818991097922849,0.7708333333333333,0.7663690476190477,0.7633928571428572,0.7619047619047619,0.768879821958457,0.007188606204481522,9,0.6956521739130435,0.6863543788187373,0.6815415821501014,0.6787878787878788,0.6774193548387096,0.6839510737016942,0.006600290966343189,9,0.7818991097922848,0.7708333333333334,0.7663690476190477,0.7633928571428572,0.7619047619047619,0.768879821958457,0.007188606204481488,9
