,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_accuracy_score,split1_test_accuracy_score,split2_test_accuracy_score,split3_test_accuracy_score,split4_test_accuracy_score,mean_test_accuracy_score,std_test_accuracy_score,rank_test_accuracy_score,split0_test_precision_0,split1_test_precision_0,split2_test_precision_0,split3_test_precision_0,split4_test_precision_0,mean_test_precision_0,std_test_precision_0,rank_test_precision_0,split0_test_precision_1,split1_test_precision_1,split2_test_precision_1,split3_test_precision_1,split4_test_precision_1,mean_test_precision_1,std_test_precision_1,rank_test_precision_1,split0_test_recall_0,split1_test_recall_0,split2_test_recall_0,split3_test_recall_0,split4_test_recall_0,mean_test_recall_0,std_test_recall_0,rank_test_recall_0,split0_test_recall_1,split1_test_recall_1,split2_test_recall_1,split3_test_recall_1,split4_test_recall_1,mean_test_recall_1,std_test_recall_1,rank_test_recall_1,split0_test_fbeta_score,split1_test_fbeta_score,split2_test_fbeta_score,split3_test_fbeta_score,split4_test_fbeta_score,mean_test_fbeta_score,std_test_fbeta_score,rank_test_fbeta_score,split0_test_balanced_accuracy_score,split1_test_balanced_accuracy_score,split2_test_balanced_accuracy_score,split3_test_balanced_accuracy_score,split4_test_balanced_accuracy_score,mean_test_balanced_accuracy_score,std_test_balanced_accuracy_score,rank_test_balanced_accuracy_score,split0_test_average_precision_score,split1_test_average_precision_score,split2_test_average_precision_score,split3_test_average_precision_score,split4_test_average_precision_score,mean_test_average_precision_score,std_test_average_precision_score,rank_test_average_precision_score,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
366,0.017691802978515626,0.0032755610799446075,0.04220051765441894,0.0025149489916929794,entropy,4,7,2,best,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 7, 'min_samples_split': 2, 'splitter': 'best'}",0.7262569832402235,0.6834733893557423,0.773109243697479,0.7310924369747899,0.7703081232492998,0.7368480353035068,0.03295027418856845,1,0.6866359447004609,0.6527777777777778,0.7333333333333333,0.7135416666666666,0.7352941176470589,0.7043165680250595,0.03116258986601049,451,0.7872340425531915,0.7304964539007093,0.8299319727891157,0.7515151515151515,0.8169934640522876,0.7832342169620912,0.037745825023920876,13,0.8324022346368715,0.7877094972067039,0.8603351955307262,0.7696629213483146,0.8426966292134831,0.8185612955872198,0.03424041210627385,19,0.6201117318435754,0.5786516853932584,0.6853932584269663,0.6927374301675978,0.6983240223463687,0.6550436256355533,0.04747858799078914,547,0.746971736204576,0.6940700808625337,0.7963446475195822,0.7389749702026222,0.7901390644753477,0.7533000998529323,0.03731861485598058,7,0.7262569832402235,0.6831805912999811,0.7728642269788463,0.7312001757579563,0.770510325779926,0.7368024606113865,0.033028983407836866,19,0.6781171995720908,0.6327870378368895,0.7256925242006915,0.6746642994424789,0.7217866662493675,0.6866095454603036,0.034282882674051426,1,0.7262569832402235,0.6831805912999812,0.7728642269788463,0.7312001757579562,0.770510325779926,0.7368024606113865,0.03302898340783683,19
562,0.02015376091003418,0.01022142418982271,0.05825529098510742,0.009574728605106582,log_loss,4,7,4,best,"{'criterion': 'log_loss', 'max_depth': 4, 'min_samples_leaf': 7, 'min_samples_split': 4, 'splitter': 'best'}",0.7262569832402235,0.6834733893557423,0.773109243697479,0.7310924369747899,0.7703081232492998,0.7368480353035068,0.03295027418856845,1,0.6866359447004609,0.6527777777777778,0.7333333333333333,0.7135416666666666,0.7352941176470589,0.7043165680250595,0.03116258986601049,451,0.7872340425531915,0.7304964539007093,0.8299319727891157,0.7515151515151515,0.8169934640522876,0.7832342169620912,0.037745825023920876,13,0.8324022346368715,0.7877094972067039,0.8603351955307262,0.7696629213483146,0.8426966292134831,0.8185612955872198,0.03424041210627385,19,0.6201117318435754,0.5786516853932584,0.6853932584269663,0.6927374301675978,0.6983240223463687,0.6550436256355533,0.04747858799078914,547,0.746971736204576,0.6940700808625337,0.7963446475195822,0.7389749702026222,0.7901390644753477,0.7533000998529323,0.03731861485598058,7,0.7262569832402235,0.6831805912999811,0.7728642269788463,0.7312001757579563,0.770510325779926,0.7368024606113865,0.033028983407836866,19,0.6781171995720908,0.6327870378368895,0.7256925242006915,0.6746642994424789,0.7217866662493675,0.6866095454603036,0.034282882674051426,1,0.7262569832402235,0.6831805912999812,0.7728642269788463,0.7312001757579562,0.770510325779926,0.7368024606113865,0.03302898340783683,19
560,0.014278984069824219,0.005854388939935936,0.06480774879455567,0.02715320370487873,log_loss,4,7,3,best,"{'criterion': 'log_loss', 'max_depth': 4, 'min_samples_leaf': 7, 'min_samples_split': 3, 'splitter': 'best'}",0.7262569832402235,0.6834733893557423,0.773109243697479,0.7310924369747899,0.7703081232492998,0.7368480353035068,0.03295027418856845,1,0.6866359447004609,0.6527777777777778,0.7333333333333333,0.7135416666666666,0.7352941176470589,0.7043165680250595,0.03116258986601049,451,0.7872340425531915,0.7304964539007093,0.8299319727891157,0.7515151515151515,0.8169934640522876,0.7832342169620912,0.037745825023920876,13,0.8324022346368715,0.7877094972067039,0.8603351955307262,0.7696629213483146,0.8426966292134831,0.8185612955872198,0.03424041210627385,19,0.6201117318435754,0.5786516853932584,0.6853932584269663,0.6927374301675978,0.6983240223463687,0.6550436256355533,0.04747858799078914,547,0.746971736204576,0.6940700808625337,0.7963446475195822,0.7389749702026222,0.7901390644753477,0.7533000998529323,0.03731861485598058,7,0.7262569832402235,0.6831805912999811,0.7728642269788463,0.7312001757579563,0.770510325779926,0.7368024606113865,0.033028983407836866,19,0.6781171995720908,0.6327870378368895,0.7256925242006915,0.6746642994424789,0.7217866662493675,0.6866095454603036,0.034282882674051426,1,0.7262569832402235,0.6831805912999812,0.7728642269788463,0.7312001757579562,0.770510325779926,0.7368024606113865,0.03302898340783683,19
368,0.016690826416015624,0.005919417737539328,0.04492335319519043,0.00529457486838435,entropy,4,7,3,best,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 7, 'min_samples_split': 3, 'splitter': 'best'}",0.7262569832402235,0.6834733893557423,0.773109243697479,0.7310924369747899,0.7703081232492998,0.7368480353035068,0.03295027418856845,1,0.6866359447004609,0.6527777777777778,0.7333333333333333,0.7135416666666666,0.7352941176470589,0.7043165680250595,0.03116258986601049,451,0.7872340425531915,0.7304964539007093,0.8299319727891157,0.7515151515151515,0.8169934640522876,0.7832342169620912,0.037745825023920876,13,0.8324022346368715,0.7877094972067039,0.8603351955307262,0.7696629213483146,0.8426966292134831,0.8185612955872198,0.03424041210627385,19,0.6201117318435754,0.5786516853932584,0.6853932584269663,0.6927374301675978,0.6983240223463687,0.6550436256355533,0.04747858799078914,547,0.746971736204576,0.6940700808625337,0.7963446475195822,0.7389749702026222,0.7901390644753477,0.7533000998529323,0.03731861485598058,7,0.7262569832402235,0.6831805912999811,0.7728642269788463,0.7312001757579563,0.770510325779926,0.7368024606113865,0.033028983407836866,19,0.6781171995720908,0.6327870378368895,0.7256925242006915,0.6746642994424789,0.7217866662493675,0.6866095454603036,0.034282882674051426,1,0.7262569832402235,0.6831805912999812,0.7728642269788463,0.7312001757579562,0.770510325779926,0.7368024606113865,0.03302898340783683,19
558,0.019181442260742188,0.006119613784978677,0.04898390769958496,0.00596883559159221,log_loss,4,7,2,best,"{'criterion': 'log_loss', 'max_depth': 4, 'min_samples_leaf': 7, 'min_samples_split': 2, 'splitter': 'best'}",0.7262569832402235,0.6834733893557423,0.773109243697479,0.7310924369747899,0.7703081232492998,0.7368480353035068,0.03295027418856845,1,0.6866359447004609,0.6527777777777778,0.7333333333333333,0.7135416666666666,0.7352941176470589,0.7043165680250595,0.03116258986601049,451,0.7872340425531915,0.7304964539007093,0.8299319727891157,0.7515151515151515,0.8169934640522876,0.7832342169620912,0.037745825023920876,13,0.8324022346368715,0.7877094972067039,0.8603351955307262,0.7696629213483146,0.8426966292134831,0.8185612955872198,0.03424041210627385,19,0.6201117318435754,0.5786516853932584,0.6853932584269663,0.6927374301675978,0.6983240223463687,0.6550436256355533,0.04747858799078914,547,0.746971736204576,0.6940700808625337,0.7963446475195822,0.7389749702026222,0.7901390644753477,0.7533000998529323,0.03731861485598058,7,0.7262569832402235,0.6831805912999811,0.7728642269788463,0.7312001757579563,0.770510325779926,0.7368024606113865,0.033028983407836866,19,0.6781171995720908,0.6327870378368895,0.7256925242006915,0.6746642994424789,0.7217866662493675,0.6866095454603036,0.034282882674051426,1,0.7262569832402235,0.6831805912999812,0.7728642269788463,0.7312001757579562,0.770510325779926,0.7368024606113865,0.03302898340783683,19
370,0.01732769012451172,0.006486723003674694,0.05041623115539551,0.011456041675415933,entropy,4,7,4,best,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 7, 'min_samples_split': 4, 'splitter': 'best'}",0.7262569832402235,0.6834733893557423,0.773109243697479,0.7310924369747899,0.7703081232492998,0.7368480353035068,0.03295027418856845,1,0.6866359447004609,0.6527777777777778,0.7333333333333333,0.7135416666666666,0.7352941176470589,0.7043165680250595,0.03116258986601049,451,0.7872340425531915,0.7304964539007093,0.8299319727891157,0.7515151515151515,0.8169934640522876,0.7832342169620912,0.037745825023920876,13,0.8324022346368715,0.7877094972067039,0.8603351955307262,0.7696629213483146,0.8426966292134831,0.8185612955872198,0.03424041210627385,19,0.6201117318435754,0.5786516853932584,0.6853932584269663,0.6927374301675978,0.6983240223463687,0.6550436256355533,0.04747858799078914,547,0.746971736204576,0.6940700808625337,0.7963446475195822,0.7389749702026222,0.7901390644753477,0.7533000998529323,0.03731861485598058,7,0.7262569832402235,0.6831805912999811,0.7728642269788463,0.7312001757579563,0.770510325779926,0.7368024606113865,0.033028983407836866,19,0.6781171995720908,0.6327870378368895,0.7256925242006915,0.6746642994424789,0.7217866662493675,0.6866095454603036,0.034282882674051426,1,0.7262569832402235,0.6831805912999812,0.7728642269788463,0.7312001757579562,0.770510325779926,0.7368024606113865,0.03302898340783683,19
352,0.04362678527832031,0.019887508125325748,0.06798515319824219,0.011055838896277679,entropy,4,4,4,best,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 4, 'splitter': 'best'}",0.7262569832402235,0.6862745098039216,0.7675070028011205,0.7338935574229691,0.7703081232492998,0.7368480353035068,0.03078353643807317,1,0.6866359447004609,0.6558139534883721,0.7285714285714285,0.7172774869109948,0.7330097087378641,0.704261704481824,0.029136482321842988,457,0.7872340425531915,0.7323943661971831,0.8231292517006803,0.7530120481927711,0.8211920529801324,0.7833923523247917,0.036183848865701584,7,0.8324022346368715,0.7877094972067039,0.8547486033519553,0.7696629213483146,0.848314606741573,0.8185675726570836,0.033850366707601914,7,0.6201117318435754,0.5842696629213483,0.6797752808988764,0.6983240223463687,0.6927374301675978,0.6550436256355533,0.04502190891949186,547,0.746971736204576,0.6970509383378016,0.7898172323759791,0.741399762752076,0.7918263090676884,0.7534131957476242,0.03510937251359827,1,0.7262569832402235,0.6859895800640261,0.7672619421254159,0.7339934718473416,0.7705260184545855,0.7368055991463185,0.030874276214472248,1,0.6781171995720908,0.6351987226287888,0.7192067838371303,0.6771069065709343,0.7229320971053708,0.6865123419428631,0.03220979122548117,7,0.7262569832402235,0.6859895800640262,0.767261942125416,0.7339934718473416,0.7705260184545853,0.7368055991463185,0.030874276214472206,1
348,0.020218896865844726,0.010041293545453552,0.05435690879821777,0.014573804091197252,entropy,4,4,2,best,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'}",0.7262569832402235,0.6862745098039216,0.7675070028011205,0.7338935574229691,0.7703081232492998,0.7368480353035068,0.03078353643807317,1,0.6866359447004609,0.6558139534883721,0.7285714285714285,0.7172774869109948,0.7330097087378641,0.704261704481824,0.029136482321842988,457,0.7872340425531915,0.7323943661971831,0.8231292517006803,0.7530120481927711,0.8211920529801324,0.7833923523247917,0.036183848865701584,7,0.8324022346368715,0.7877094972067039,0.8547486033519553,0.7696629213483146,0.848314606741573,0.8185675726570836,0.033850366707601914,7,0.6201117318435754,0.5842696629213483,0.6797752808988764,0.6983240223463687,0.6927374301675978,0.6550436256355533,0.04502190891949186,547,0.746971736204576,0.6970509383378016,0.7898172323759791,0.741399762752076,0.7918263090676884,0.7534131957476242,0.03510937251359827,1,0.7262569832402235,0.6859895800640261,0.7672619421254159,0.7339934718473416,0.7705260184545855,0.7368055991463185,0.030874276214472248,1,0.6781171995720908,0.6351987226287888,0.7192067838371303,0.6771069065709343,0.7229320971053708,0.6865123419428631,0.03220979122548117,7,0.7262569832402235,0.6859895800640262,0.767261942125416,0.7339934718473416,0.7705260184545853,0.7368055991463185,0.030874276214472206,1
540,0.012871170043945312,0.004313312794838529,0.04693713188171387,0.0041657712977738225,log_loss,4,4,2,best,"{'criterion': 'log_loss', 'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 2, 'splitter': 'best'}",0.7262569832402235,0.6862745098039216,0.7675070028011205,0.7338935574229691,0.7703081232492998,0.7368480353035068,0.03078353643807317,1,0.6866359447004609,0.6558139534883721,0.7285714285714285,0.7172774869109948,0.7330097087378641,0.704261704481824,0.029136482321842988,457,0.7872340425531915,0.7323943661971831,0.8231292517006803,0.7530120481927711,0.8211920529801324,0.7833923523247917,0.036183848865701584,7,0.8324022346368715,0.7877094972067039,0.8547486033519553,0.7696629213483146,0.848314606741573,0.8185675726570836,0.033850366707601914,7,0.6201117318435754,0.5842696629213483,0.6797752808988764,0.6983240223463687,0.6927374301675978,0.6550436256355533,0.04502190891949186,547,0.746971736204576,0.6970509383378016,0.7898172323759791,0.741399762752076,0.7918263090676884,0.7534131957476242,0.03510937251359827,1,0.7262569832402235,0.6859895800640261,0.7672619421254159,0.7339934718473416,0.7705260184545855,0.7368055991463185,0.030874276214472248,1,0.6781171995720908,0.6351987226287888,0.7192067838371303,0.6771069065709343,0.7229320971053708,0.6865123419428631,0.03220979122548117,7,0.7262569832402235,0.6859895800640262,0.767261942125416,0.7339934718473416,0.7705260184545853,0.7368055991463185,0.030874276214472206,1
542,0.0161712646484375,0.003808876658574666,0.05750570297241211,0.021813369530901672,log_loss,4,4,3,best,"{'criterion': 'log_loss', 'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 3, 'splitter': 'best'}",0.7262569832402235,0.6862745098039216,0.7675070028011205,0.7338935574229691,0.7703081232492998,0.7368480353035068,0.03078353643807317,1,0.6866359447004609,0.6558139534883721,0.7285714285714285,0.7172774869109948,0.7330097087378641,0.704261704481824,0.029136482321842988,457,0.7872340425531915,0.7323943661971831,0.8231292517006803,0.7530120481927711,0.8211920529801324,0.7833923523247917,0.036183848865701584,7,0.8324022346368715,0.7877094972067039,0.8547486033519553,0.7696629213483146,0.848314606741573,0.8185675726570836,0.033850366707601914,7,0.6201117318435754,0.5842696629213483,0.6797752808988764,0.6983240223463687,0.6927374301675978,0.6550436256355533,0.04502190891949186,547,0.746971736204576,0.6970509383378016,0.7898172323759791,0.741399762752076,0.7918263090676884,0.7534131957476242,0.03510937251359827,1,0.7262569832402235,0.6859895800640261,0.7672619421254159,0.7339934718473416,0.7705260184545855,0.7368055991463185,0.030874276214472248,1,0.6781171995720908,0.6351987226287888,0.7192067838371303,0.6771069065709343,0.7229320971053708,0.6865123419428631,0.03220979122548117,7,0.7262569832402235,0.6859895800640262,0.767261942125416,0.7339934718473416,0.7705260184545853,0.7368055991463185,0.030874276214472206,1
