,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_learning_rate,params,split0_test_accuracy_score,split1_test_accuracy_score,split2_test_accuracy_score,split3_test_accuracy_score,split4_test_accuracy_score,mean_test_accuracy_score,std_test_accuracy_score,rank_test_accuracy_score,split0_test_precision_0,split1_test_precision_0,split2_test_precision_0,split3_test_precision_0,split4_test_precision_0,mean_test_precision_0,std_test_precision_0,rank_test_precision_0,split0_test_precision_1,split1_test_precision_1,split2_test_precision_1,split3_test_precision_1,split4_test_precision_1,mean_test_precision_1,std_test_precision_1,rank_test_precision_1,split0_test_recall_0,split1_test_recall_0,split2_test_recall_0,split3_test_recall_0,split4_test_recall_0,mean_test_recall_0,std_test_recall_0,rank_test_recall_0,split0_test_recall_1,split1_test_recall_1,split2_test_recall_1,split3_test_recall_1,split4_test_recall_1,mean_test_recall_1,std_test_recall_1,rank_test_recall_1,split0_test_fbeta_score,split1_test_fbeta_score,split2_test_fbeta_score,split3_test_fbeta_score,split4_test_fbeta_score,mean_test_fbeta_score,std_test_fbeta_score,rank_test_fbeta_score,split0_test_balanced_accuracy_score,split1_test_balanced_accuracy_score,split2_test_balanced_accuracy_score,split3_test_balanced_accuracy_score,split4_test_balanced_accuracy_score,mean_test_balanced_accuracy_score,std_test_balanced_accuracy_score,rank_test_balanced_accuracy_score,split0_test_average_precision_score,split1_test_average_precision_score,split2_test_average_precision_score,split3_test_average_precision_score,split4_test_average_precision_score,mean_test_average_precision_score,std_test_average_precision_score,rank_test_average_precision_score,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
3,0.7627341270446777,0.04309094856555876,0.03500347137451172,0.0034770406909740087,gblinear,0.1,"{'booster': 'gblinear', 'learning_rate': 0.1}",0.986627043090639,0.9940564635958395,0.9940476190476191,0.9880952380952381,0.9940476190476191,0.991374796575391,0.00330986298572535,1,0.985207100591716,1.0,0.9940476190476191,0.996969696969697,0.9970059880239521,0.9946460809265968,0.0050810492784720525,3,0.9880597014925373,0.9882697947214076,0.9940476190476191,0.97953216374269,0.9911242603550295,0.9882067078718567,0.004855958453904245,7,0.9881305637982196,0.9880952380952381,0.9940476190476191,0.9791666666666666,0.9910714285714286,0.9881023032358345,0.004980139251711151,7,0.9851190476190477,1.0,0.9940476190476191,0.9970238095238095,0.9970238095238095,0.9946428571428572,0.005120431706572974,3,0.9874701670644391,0.9905937683715461,0.9940476190476191,0.982981220657277,0.9922985781990521,0.9894782706679865,0.0039069566988929666,1,0.9866248057086336,0.9940476190476191,0.9940476190476191,0.9880952380952381,0.9940476190476191,0.9913725801893458,0.00330907335673682,1,0.9807858526302895,0.9882697947214076,0.9911068594104309,0.978104984683932,0.9896625810087348,0.9855860144909588,0.005163490299909707,1,0.9866248057086336,0.9940476190476191,0.9940476190476191,0.988095238095238,0.9940476190476191,0.9913725801893458,0.003309073356736842,1
5,1.002633762359619,0.010936156512530248,0.037894821166992186,0.0030668485830317297,gblinear,0.05,"{'booster': 'gblinear', 'learning_rate': 0.05}",0.974739970282318,0.9791976225854383,0.9776785714285714,0.9702380952380952,0.9806547619047619,0.9765018042878371,0.003694249160194493,2,0.9848484848484849,1.0,1.0,1.0,1.0,0.9969696969696968,0.006060606060606056,2,0.9650145772594753,0.9601139601139601,0.9572649572649573,0.9438202247191011,0.9627507163323782,0.9577928871379745,0.007451634227662211,8,0.9643916913946587,0.9583333333333334,0.9553571428571429,0.9404761904761905,0.9613095238095238,0.9559735763741699,0.008312092496948848,8,0.9851190476190477,1.0,1.0,1.0,1.0,0.9970238095238095,0.005952380952380931,2,0.9689695550351288,0.967834577828834,0.9655172413793104,0.9545454545454546,0.9699769053117783,0.9653687468201012,0.00561154120266427,8,0.9747553695068532,0.9791666666666667,0.9776785714285714,0.9702380952380952,0.9806547619047619,0.9764986929489897,0.003688288667430694,2,0.9580836617935528,0.9601139601139601,0.9572649572649573,0.9438202247191011,0.9627507163323782,0.9564067040447899,0.006572039062034334,2,0.9747553695068533,0.9791666666666667,0.9776785714285715,0.9702380952380952,0.980654761904762,0.9764986929489898,0.003688288667430716,2
0,0.43181962966918946,0.0692803114246647,0.04115877151489258,0.003132298851481889,gbtree,0.1,"{'booster': 'gbtree', 'learning_rate': 0.1}",0.7756315007429421,0.9985141158989599,1.0,0.9985119047619048,1.0,0.9545315042807612,0.08945247366396489,3,0.6905737704918032,1.0,1.0,1.0,1.0,0.9381147540983606,0.12377049180327869,4,1.0,0.9970414201183432,1.0,0.9970326409495549,1.0,0.9988148122135796,0.0014515553179264415,1,1.0,0.9970238095238095,1.0,0.9970238095238095,1.0,0.9988095238095237,0.0014580296087995056,1,0.5505952380952381,1.0,1.0,1.0,1.0,0.9101190476190476,0.17976190476190473,4,0.8596654275092936,0.9976317347542925,1.0,0.997624703087886,1.0,0.9709843730702945,0.055669578624639796,2,0.7752976190476191,0.9985119047619048,1.0,0.9985119047619048,1.0,0.9544642857142858,0.08958580521822995,3,0.7749637373522961,0.9970414201183432,1.0,0.9970326409495549,1.0,0.9538075596840387,0.08943172838470541,3,0.7752976190476191,0.9985119047619048,1.0,0.9985119047619048,1.0,0.9544642857142858,0.08958580521822995,3
6,15.794279336929321,0.38704749004187083,0.28683791160583494,0.11043249961351917,dart,0.1,"{'booster': 'dart', 'learning_rate': 0.1}",0.7756315007429421,0.9985141158989599,1.0,0.9985119047619048,1.0,0.9545315042807612,0.08945247366396489,3,0.6905737704918032,1.0,1.0,1.0,1.0,0.9381147540983606,0.12377049180327869,4,1.0,0.9970414201183432,1.0,0.9970326409495549,1.0,0.9988148122135796,0.0014515553179264415,1,1.0,0.9970238095238095,1.0,0.9970238095238095,1.0,0.9988095238095237,0.0014580296087995056,1,0.5505952380952381,1.0,1.0,1.0,1.0,0.9101190476190476,0.17976190476190473,4,0.8596654275092936,0.9976317347542925,1.0,0.997624703087886,1.0,0.9709843730702945,0.055669578624639796,2,0.7752976190476191,0.9985119047619048,1.0,0.9985119047619048,1.0,0.9544642857142858,0.08958580521822995,3,0.7749637373522961,0.9970414201183432,1.0,0.9970326409495549,1.0,0.9538075596840387,0.08943172838470541,3,0.7752976190476191,0.9985119047619048,1.0,0.9985119047619048,1.0,0.9544642857142858,0.08958580521822995,3
2,0.9239902496337891,0.4234001854064027,0.035157203674316406,0.002237295057527429,gbtree,0.05,"{'booster': 'gbtree', 'learning_rate': 0.05}",0.7756315007429421,1.0,1.0,0.9985119047619048,0.9985119047619048,0.9545310620533503,0.08945225623063768,5,0.6905737704918032,1.0,1.0,1.0,1.0,0.9381147540983606,0.12377049180327869,4,1.0,1.0,1.0,0.9970326409495549,0.9970326409495549,0.9988130563798219,0.0014537031114440185,3,1.0,1.0,1.0,0.9970238095238095,0.9970238095238095,0.9988095238095237,0.0014580296087995056,1,0.5505952380952381,1.0,1.0,1.0,1.0,0.9101190476190476,0.17976190476190473,4,0.8596654275092936,1.0,1.0,0.997624703087886,0.997624703087886,0.970982966737013,0.05566890552195952,4,0.7752976190476191,1.0,1.0,0.9985119047619048,0.9985119047619048,0.9544642857142858,0.08958580521822995,3,0.7749637373522961,1.0,1.0,0.9970326409495549,0.9970326409495549,0.9538058038502811,0.0894308796292661,5,0.7752976190476191,1.0,1.0,0.9985119047619048,0.9985119047619048,0.9544642857142858,0.08958580521822995,3
8,18.523352527618407,0.6476253397878778,0.17692298889160157,0.08734638684755323,dart,0.05,"{'booster': 'dart', 'learning_rate': 0.05}",0.7756315007429421,1.0,1.0,0.9985119047619048,0.9985119047619048,0.9545310620533503,0.08945225623063768,5,0.6905737704918032,1.0,1.0,1.0,1.0,0.9381147540983606,0.12377049180327869,4,1.0,1.0,1.0,0.9970326409495549,0.9970326409495549,0.9988130563798219,0.0014537031114440185,3,1.0,1.0,1.0,0.9970238095238095,0.9970238095238095,0.9988095238095237,0.0014580296087995056,1,0.5505952380952381,1.0,1.0,1.0,1.0,0.9101190476190476,0.17976190476190473,4,0.8596654275092936,1.0,1.0,0.997624703087886,0.997624703087886,0.970982966737013,0.05566890552195952,4,0.7752976190476191,1.0,1.0,0.9985119047619048,0.9985119047619048,0.9544642857142858,0.08958580521822995,3,0.7749637373522961,1.0,1.0,0.9970326409495549,0.9970326409495549,0.9538058038502811,0.0894308796292661,5,0.7752976190476191,1.0,1.0,0.9985119047619048,0.9985119047619048,0.9544642857142858,0.08958580521822995,3
1,1.342820119857788,0.5265346051867198,0.039998865127563475,0.004168383282860518,gbtree,0.01,"{'booster': 'gbtree', 'learning_rate': 0.01}",0.7756315007429421,0.9985141158989599,0.9970238095238095,0.9955357142857143,0.9985119047619048,0.9530434090426662,0.08871282446510341,7,0.6905737704918032,1.0,1.0,1.0,1.0,0.9381147540983606,0.12377049180327869,4,1.0,0.9970414201183432,0.9940828402366864,0.9911504424778761,0.9970326409495549,0.995861468756492,0.003008277194172962,5,1.0,0.9970238095238095,0.9940476190476191,0.9910714285714286,0.9970238095238095,0.9958333333333333,0.0030351306628528373,5,0.5505952380952381,1.0,1.0,1.0,1.0,0.9101190476190476,0.17976190476190473,4,0.8596654275092936,0.9976317347542925,0.995260663507109,0.9929078014184397,0.997624703087886,0.9686180660554042,0.05450444872199386,6,0.7752976190476191,0.9985119047619048,0.9970238095238095,0.9955357142857143,0.9985119047619048,0.9529761904761905,0.0888461401599146,7,0.7749637373522961,0.9970414201183432,0.9940828402366864,0.9911504424778761,0.9970326409495549,0.9508542162269512,0.0879723423079805,7,0.7752976190476191,0.9985119047619048,0.9970238095238095,0.9955357142857143,0.9985119047619048,0.9529761904761905,0.0888461401599146,7
7,18.80312728881836,1.59217409437597,0.21838207244873048,0.10261407134942489,dart,0.01,"{'booster': 'dart', 'learning_rate': 0.01}",0.7756315007429421,0.9985141158989599,0.9970238095238095,0.9955357142857143,0.9985119047619048,0.9530434090426662,0.08871282446510341,7,0.6905737704918032,1.0,1.0,1.0,1.0,0.9381147540983606,0.12377049180327869,4,1.0,0.9970414201183432,0.9940828402366864,0.9911504424778761,0.9970326409495549,0.995861468756492,0.003008277194172962,5,1.0,0.9970238095238095,0.9940476190476191,0.9910714285714286,0.9970238095238095,0.9958333333333333,0.0030351306628528373,5,0.5505952380952381,1.0,1.0,1.0,1.0,0.9101190476190476,0.17976190476190473,4,0.8596654275092936,0.9976317347542925,0.995260663507109,0.9929078014184397,0.997624703087886,0.9686180660554042,0.05450444872199386,6,0.7752976190476191,0.9985119047619048,0.9970238095238095,0.9955357142857143,0.9985119047619048,0.9529761904761905,0.0888461401599146,7,0.7749637373522961,0.9970414201183432,0.9940828402366864,0.9911504424778761,0.9970326409495549,0.9508542162269512,0.0879723423079805,7,0.7752976190476191,0.9985119047619048,0.9970238095238095,0.9955357142857143,0.9985119047619048,0.9529761904761905,0.0888461401599146,7
4,0.5916601181030273,0.11979514365236434,0.038205528259277345,0.0036486288042594478,gblinear,0.01,"{'booster': 'gblinear', 'learning_rate': 0.01}",0.7830609212481426,0.7815750371471025,0.7752976190476191,0.7604166666666666,0.7708333333333334,0.7742367154885729,0.008190480424826634,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.6970954356846473,0.6962809917355371,0.6899383983572895,0.676056338028169,0.6857142857142857,0.6890170899039857,0.007717024741938618,9,0.5667655786350149,0.5625,0.5505952380952381,0.5208333333333334,0.5416666666666666,0.5484721633460505,0.01640826864748393,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0.7420494699646644,0.741311042674879,0.7355516637478109,0.7228915662650602,0.7317073170731707,0.7347022119451172,0.007026253042118585,9,0.7833827893175074,0.78125,0.7752976190476191,0.7604166666666667,0.7708333333333333,0.7742360816730253,0.008204134323741938,9,0.6970954356846473,0.6962809917355371,0.6899383983572895,0.676056338028169,0.6857142857142857,0.6890170899039857,0.007717024741938618,9,0.7833827893175074,0.78125,0.7752976190476191,0.7604166666666666,0.7708333333333334,0.7742360816730253,0.008204134323741967,9
