,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_dual,param_fit_intercept,param_max_iter,param_n_jobs,param_penalty,param_solver,params,split0_test_accuracy_score,split1_test_accuracy_score,split2_test_accuracy_score,split3_test_accuracy_score,split4_test_accuracy_score,mean_test_accuracy_score,std_test_accuracy_score,rank_test_accuracy_score,split0_test_precision_0,split1_test_precision_0,split2_test_precision_0,split3_test_precision_0,split4_test_precision_0,mean_test_precision_0,std_test_precision_0,rank_test_precision_0,split0_test_precision_1,split1_test_precision_1,split2_test_precision_1,split3_test_precision_1,split4_test_precision_1,mean_test_precision_1,std_test_precision_1,rank_test_precision_1,split0_test_recall_0,split1_test_recall_0,split2_test_recall_0,split3_test_recall_0,split4_test_recall_0,mean_test_recall_0,std_test_recall_0,rank_test_recall_0,split0_test_recall_1,split1_test_recall_1,split2_test_recall_1,split3_test_recall_1,split4_test_recall_1,mean_test_recall_1,std_test_recall_1,rank_test_recall_1,split0_test_fbeta_score,split1_test_fbeta_score,split2_test_fbeta_score,split3_test_fbeta_score,split4_test_fbeta_score,mean_test_fbeta_score,std_test_fbeta_score,rank_test_fbeta_score,split0_test_balanced_accuracy_score,split1_test_balanced_accuracy_score,split2_test_balanced_accuracy_score,split3_test_balanced_accuracy_score,split4_test_balanced_accuracy_score,mean_test_balanced_accuracy_score,std_test_balanced_accuracy_score,rank_test_balanced_accuracy_score,split0_test_average_precision_score,split1_test_average_precision_score,split2_test_average_precision_score,split3_test_average_precision_score,split4_test_average_precision_score,mean_test_average_precision_score,std_test_average_precision_score,rank_test_average_precision_score,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
516,0.03571715354919434,0.011981067336799905,0.022544479370117186,0.010039745953880207,9,False,True,500,-1,l2,newton-cg,"{'C': 9, 'dual': False, 'fit_intercept': True, 'max_iter': 500, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'newton-cg'}",0.9925705794947994,0.9955423476968797,0.9955357142857143,0.9955357142857143,0.9985119047619048,0.9955392521050026,0.001878814280346927,1,0.9853801169590644,1.0,0.9970149253731343,0.9940652818991098,0.9970326409495549,0.9946985930361727,0.005023010458864341,68,1.0,0.9911764705882353,0.9940652818991098,0.9970149253731343,1.0,0.9964513355720959,0.003435727714354186,1,1.0,0.9910714285714286,0.9940476190476191,0.9970238095238095,1.0,0.9964285714285713,0.0034708046993126664,1,0.9851190476190477,1.0,0.9970238095238095,0.9940476190476191,0.9970238095238095,0.9946428571428572,0.005120431706572974,64,0.9969879518072289,0.9929286977018268,0.9946555819477435,0.9964200477326969,0.9994033412887828,0.9960791240956558,0.002188345283199845,1,0.9925595238095238,0.9955357142857143,0.9955357142857143,0.9955357142857143,0.9985119047619048,0.9955357142857144,0.0018823081310526,1,0.9925484681242482,0.9911764705882353,0.9925948495125053,0.9940565031982942,0.9985119047619048,0.9937776392370375,0.0025364134783319673,1,0.9925595238095238,0.9955357142857143,0.9955357142857143,0.9955357142857143,0.9985119047619048,0.9955357142857144,0.0018823081310526,1
455,0.04110760688781738,0.011118381014672425,0.03612499237060547,0.001039530688152282,8,False,True,500,-1,l2,lbfgs,"{'C': 8, 'dual': False, 'fit_intercept': True, 'max_iter': 500, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'lbfgs'}",0.9925705794947994,0.9955423476968797,0.9955357142857143,0.9955357142857143,0.9985119047619048,0.9955392521050026,0.001878814280346927,1,0.9853801169590644,1.0,0.9970149253731343,0.9940652818991098,0.9970326409495549,0.9946985930361727,0.005023010458864341,68,1.0,0.9911764705882353,0.9940652818991098,0.9970149253731343,1.0,0.9964513355720959,0.003435727714354186,1,1.0,0.9910714285714286,0.9940476190476191,0.9970238095238095,1.0,0.9964285714285713,0.0034708046993126664,1,0.9851190476190477,1.0,0.9970238095238095,0.9940476190476191,0.9970238095238095,0.9946428571428572,0.005120431706572974,64,0.9969879518072289,0.9929286977018268,0.9946555819477435,0.9964200477326969,0.9994033412887828,0.9960791240956558,0.002188345283199845,1,0.9925595238095238,0.9955357142857143,0.9955357142857143,0.9955357142857143,0.9985119047619048,0.9955357142857144,0.0018823081310526,1,0.9925484681242482,0.9911764705882353,0.9925948495125053,0.9940565031982942,0.9985119047619048,0.9937776392370375,0.0025364134783319673,1,0.9925595238095238,0.9955357142857143,0.9955357142857143,0.9955357142857143,0.9985119047619048,0.9955357142857144,0.0018823081310526,1
215,0.0714942455291748,0.020435435409408047,0.04215459823608399,0.003263163915593569,4,False,True,500,-1,l2,lbfgs,"{'C': 4, 'dual': False, 'fit_intercept': True, 'max_iter': 500, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'lbfgs'}",0.9925705794947994,0.9955423476968797,0.9970238095238095,0.9955357142857143,0.9970238095238095,0.9955392521050024,0.0016260910567919798,3,0.9853801169590644,1.0,0.9970238095238095,0.9940652818991098,0.9970238095238095,0.9946986035811587,0.005023012216196281,64,1.0,0.9911764705882353,0.9970238095238095,0.9970149253731343,0.9970238095238095,0.9964478030017977,0.0028771598405087453,3,1.0,0.9910714285714286,0.9970238095238095,0.9970238095238095,0.9970238095238095,0.9964285714285713,0.0029160592175990112,1,0.9851190476190477,1.0,0.9970238095238095,0.9940476190476191,0.9970238095238095,0.9946428571428572,0.005120431706572974,64,0.9969879518072289,0.9929286977018268,0.9970238095238095,0.9964200477326969,0.9970238095238095,0.9960768632578743,0.0015907368580595329,3,0.9925595238095238,0.9955357142857143,0.9970238095238095,0.9955357142857143,0.9970238095238095,0.9955357142857142,0.00163012665924156,3,0.9925484681242482,0.9911764705882353,0.9955445719954649,0.9940565031982942,0.9955445719954649,0.9937741171803415,0.0017087273506387923,3,0.9925595238095238,0.9955357142857143,0.9970238095238095,0.9955357142857143,0.9970238095238095,0.9955357142857142,0.00163012665924156,3
335,0.0879638671875,0.04891703166914998,0.04140739440917969,0.008806240915443167,6,False,True,500,-1,l2,lbfgs,"{'C': 6, 'dual': False, 'fit_intercept': True, 'max_iter': 500, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'lbfgs'}",0.9925705794947994,0.9955423476968797,0.9970238095238095,0.9955357142857143,0.9970238095238095,0.9955392521050024,0.0016260910567919798,3,0.9853801169590644,1.0,0.9970238095238095,0.9940652818991098,0.9970238095238095,0.9946986035811587,0.005023012216196281,64,1.0,0.9911764705882353,0.9970238095238095,0.9970149253731343,0.9970238095238095,0.9964478030017977,0.0028771598405087453,3,1.0,0.9910714285714286,0.9970238095238095,0.9970238095238095,0.9970238095238095,0.9964285714285713,0.0029160592175990112,1,0.9851190476190477,1.0,0.9970238095238095,0.9940476190476191,0.9970238095238095,0.9946428571428572,0.005120431706572974,64,0.9969879518072289,0.9929286977018268,0.9970238095238095,0.9964200477326969,0.9970238095238095,0.9960768632578743,0.0015907368580595329,3,0.9925595238095238,0.9955357142857143,0.9970238095238095,0.9955357142857143,0.9970238095238095,0.9955357142857142,0.00163012665924156,3,0.9925484681242482,0.9911764705882353,0.9955445719954649,0.9940565031982942,0.9955445719954649,0.9937741171803415,0.0017087273506387923,3,0.9925595238095238,0.9955357142857143,0.9970238095238095,0.9955357142857143,0.9970238095238095,0.9955357142857142,0.00163012665924156,3
275,0.05668740272521973,0.01692129248359581,0.04009137153625488,0.003711978425596603,5,False,True,500,-1,l2,lbfgs,"{'C': 5, 'dual': False, 'fit_intercept': True, 'max_iter': 500, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'lbfgs'}",0.9925705794947994,0.9955423476968797,0.9970238095238095,0.9955357142857143,0.9970238095238095,0.9955392521050024,0.0016260910567919798,3,0.9853801169590644,1.0,0.9970238095238095,0.9940652818991098,0.9970238095238095,0.9946986035811587,0.005023012216196281,64,1.0,0.9911764705882353,0.9970238095238095,0.9970149253731343,0.9970238095238095,0.9964478030017977,0.0028771598405087453,3,1.0,0.9910714285714286,0.9970238095238095,0.9970238095238095,0.9970238095238095,0.9964285714285713,0.0029160592175990112,1,0.9851190476190477,1.0,0.9970238095238095,0.9940476190476191,0.9970238095238095,0.9946428571428572,0.005120431706572974,64,0.9969879518072289,0.9929286977018268,0.9970238095238095,0.9964200477326969,0.9970238095238095,0.9960768632578743,0.0015907368580595329,3,0.9925595238095238,0.9955357142857143,0.9970238095238095,0.9955357142857143,0.9970238095238095,0.9955357142857142,0.00163012665924156,3,0.9925484681242482,0.9911764705882353,0.9955445719954649,0.9940565031982942,0.9955445719954649,0.9937741171803415,0.0017087273506387923,3,0.9925595238095238,0.9955357142857143,0.9970238095238095,0.9955357142857143,0.9970238095238095,0.9955357142857142,0.00163012665924156,3
216,0.1215585708618164,0.06272569920655023,0.04051675796508789,0.005582781245623383,4,False,True,500,-1,l2,newton-cg,"{'C': 4, 'dual': False, 'fit_intercept': True, 'max_iter': 500, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'newton-cg'}",0.9925705794947994,0.9940564635958395,0.9970238095238095,0.9955357142857143,0.9970238095238095,0.9952420752847944,0.001730776848283229,6,0.9853801169590644,1.0,0.9970238095238095,0.9940652818991098,0.9970238095238095,0.9946986035811587,0.005023012216196281,64,1.0,0.9882697947214076,0.9970238095238095,0.9970149253731343,0.9970238095238095,0.9958664678284321,0.003969719507473475,6,1.0,0.9880952380952381,0.9970238095238095,0.9970238095238095,0.9970238095238095,0.9958333333333332,0.004037101180431693,6,0.9851190476190477,1.0,0.9970238095238095,0.9940476190476191,0.9970238095238095,0.9946428571428572,0.005120431706572974,64,0.9969879518072289,0.9905937683715461,0.9970238095238095,0.9964200477326969,0.9970238095238095,0.9956098773918182,0.002518540169489424,6,0.9925595238095238,0.9940476190476191,0.9970238095238095,0.9955357142857143,0.9970238095238095,0.9952380952380953,0.0017354023496563332,6,0.9925484681242482,0.9882697947214076,0.9955445719954649,0.9940565031982942,0.9955445719954649,0.9931927820069759,0.0027003255651713016,6,0.9925595238095238,0.9940476190476191,0.9970238095238095,0.9955357142857143,0.9970238095238095,0.9952380952380953,0.0017354023496563332,6
396,0.0698422908782959,0.00862052876157971,0.04799799919128418,0.007557044711429585,7,False,True,500,-1,l2,newton-cg,"{'C': 7, 'dual': False, 'fit_intercept': True, 'max_iter': 500, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'newton-cg'}",0.9925705794947994,0.9955423476968797,0.9955357142857143,0.9955357142857143,0.9970238095238095,0.9952416330573834,0.0014542404838125116,7,0.9853801169590644,1.0,0.9970149253731343,0.9940652818991098,0.9970238095238095,0.9946968267510237,0.005022190892487083,70,1.0,0.9911764705882353,0.9940652818991098,0.9970149253731343,0.9970238095238095,0.9958560974768578,0.002999476283930661,7,1.0,0.9910714285714286,0.9940476190476191,0.9970238095238095,0.9970238095238095,0.9958333333333332,0.0030351306628528373,6,0.9851190476190477,1.0,0.9970238095238095,0.9940476190476191,0.9970238095238095,0.9946428571428572,0.005120431706572974,64,0.9969879518072289,0.9929286977018268,0.9946555819477435,0.9964200477326969,0.9970238095238095,0.995603217742661,0.0015908395091583684,7,0.9925595238095238,0.9955357142857143,0.9955357142857143,0.9955357142857143,0.9970238095238095,0.9952380952380953,0.0014580296087995056,6,0.9925484681242482,0.9911764705882353,0.9925948495125053,0.9940565031982942,0.9955445719954649,0.9931841726837496,0.0014909550783856762,7,0.9925595238095238,0.9955357142857143,0.9955357142857143,0.9955357142857143,0.9970238095238095,0.9952380952380953,0.0014580296087995056,6
337,0.046184349060058597,0.006871425859963082,0.04074106216430664,0.005580103388290396,6,False,True,500,-1,l2,newton-cholesky,"{'C': 6, 'dual': False, 'fit_intercept': True, 'max_iter': 500, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'newton-cholesky'}",0.9925705794947994,0.9955423476968797,0.9955357142857143,0.9955357142857143,0.9970238095238095,0.9952416330573834,0.0014542404838125116,7,0.9853801169590644,1.0,0.9970149253731343,0.9940652818991098,0.9970238095238095,0.9946968267510237,0.005022190892487083,70,1.0,0.9911764705882353,0.9940652818991098,0.9970149253731343,0.9970238095238095,0.9958560974768578,0.002999476283930661,7,1.0,0.9910714285714286,0.9940476190476191,0.9970238095238095,0.9970238095238095,0.9958333333333332,0.0030351306628528373,6,0.9851190476190477,1.0,0.9970238095238095,0.9940476190476191,0.9970238095238095,0.9946428571428572,0.005120431706572974,64,0.9969879518072289,0.9929286977018268,0.9946555819477435,0.9964200477326969,0.9970238095238095,0.995603217742661,0.0015908395091583684,7,0.9925595238095238,0.9955357142857143,0.9955357142857143,0.9955357142857143,0.9970238095238095,0.9952380952380953,0.0014580296087995056,6,0.9925484681242482,0.9911764705882353,0.9925948495125053,0.9940565031982942,0.9955445719954649,0.9931841726837496,0.0014909550783856762,7,0.9925595238095238,0.9955357142857143,0.9955357142857143,0.9955357142857143,0.9970238095238095,0.9952380952380953,0.0014580296087995056,6
395,0.06940593719482421,0.02156172153406006,0.044710302352905275,0.007957407411377512,7,False,True,500,-1,l2,lbfgs,"{'C': 7, 'dual': False, 'fit_intercept': True, 'max_iter': 500, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'lbfgs'}",0.9925705794947994,0.9955423476968797,0.9955357142857143,0.9955357142857143,0.9970238095238095,0.9952416330573834,0.0014542404838125116,7,0.9853801169590644,1.0,0.9970149253731343,0.9940652818991098,0.9970238095238095,0.9946968267510237,0.005022190892487083,70,1.0,0.9911764705882353,0.9940652818991098,0.9970149253731343,0.9970238095238095,0.9958560974768578,0.002999476283930661,7,1.0,0.9910714285714286,0.9940476190476191,0.9970238095238095,0.9970238095238095,0.9958333333333332,0.0030351306628528373,6,0.9851190476190477,1.0,0.9970238095238095,0.9940476190476191,0.9970238095238095,0.9946428571428572,0.005120431706572974,64,0.9969879518072289,0.9929286977018268,0.9946555819477435,0.9964200477326969,0.9970238095238095,0.995603217742661,0.0015908395091583684,7,0.9925595238095238,0.9955357142857143,0.9955357142857143,0.9955357142857143,0.9970238095238095,0.9952380952380953,0.0014580296087995056,6,0.9925484681242482,0.9911764705882353,0.9925948495125053,0.9940565031982942,0.9955445719954649,0.9931841726837496,0.0014909550783856762,7,0.9925595238095238,0.9955357142857143,0.9955357142857143,0.9955357142857143,0.9970238095238095,0.9952380952380953,0.0014580296087995056,6
276,0.07411446571350097,0.029604626861636046,0.04026761054992676,0.006972897096123619,5,False,True,500,-1,l2,newton-cg,"{'C': 5, 'dual': False, 'fit_intercept': True, 'max_iter': 500, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'newton-cg'}",0.9925705794947994,0.9955423476968797,0.9955357142857143,0.9955357142857143,0.9970238095238095,0.9952416330573834,0.0014542404838125116,7,0.9853801169590644,1.0,0.9970149253731343,0.9940652818991098,0.9970238095238095,0.9946968267510237,0.005022190892487083,70,1.0,0.9911764705882353,0.9940652818991098,0.9970149253731343,0.9970238095238095,0.9958560974768578,0.002999476283930661,7,1.0,0.9910714285714286,0.9940476190476191,0.9970238095238095,0.9970238095238095,0.9958333333333332,0.0030351306628528373,6,0.9851190476190477,1.0,0.9970238095238095,0.9940476190476191,0.9970238095238095,0.9946428571428572,0.005120431706572974,64,0.9969879518072289,0.9929286977018268,0.9946555819477435,0.9964200477326969,0.9970238095238095,0.995603217742661,0.0015908395091583684,7,0.9925595238095238,0.9955357142857143,0.9955357142857143,0.9955357142857143,0.9970238095238095,0.9952380952380953,0.0014580296087995056,6,0.9925484681242482,0.9911764705882353,0.9925948495125053,0.9940565031982942,0.9955445719954649,0.9931841726837496,0.0014909550783856762,7,0.9925595238095238,0.9955357142857143,0.9955357142857143,0.9955357142857143,0.9970238095238095,0.9952380952380953,0.0014580296087995056,6
