,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_accuracy_score,split1_test_accuracy_score,split2_test_accuracy_score,split3_test_accuracy_score,split4_test_accuracy_score,mean_test_accuracy_score,std_test_accuracy_score,rank_test_accuracy_score,split0_test_precision_0,split1_test_precision_0,split2_test_precision_0,split3_test_precision_0,split4_test_precision_0,mean_test_precision_0,std_test_precision_0,rank_test_precision_0,split0_test_precision_1,split1_test_precision_1,split2_test_precision_1,split3_test_precision_1,split4_test_precision_1,mean_test_precision_1,std_test_precision_1,rank_test_precision_1,split0_test_recall_0,split1_test_recall_0,split2_test_recall_0,split3_test_recall_0,split4_test_recall_0,mean_test_recall_0,std_test_recall_0,rank_test_recall_0,split0_test_recall_1,split1_test_recall_1,split2_test_recall_1,split3_test_recall_1,split4_test_recall_1,mean_test_recall_1,std_test_recall_1,rank_test_recall_1,split0_test_fbeta_score,split1_test_fbeta_score,split2_test_fbeta_score,split3_test_fbeta_score,split4_test_fbeta_score,mean_test_fbeta_score,std_test_fbeta_score,rank_test_fbeta_score,split0_test_balanced_accuracy_score,split1_test_balanced_accuracy_score,split2_test_balanced_accuracy_score,split3_test_balanced_accuracy_score,split4_test_balanced_accuracy_score,mean_test_balanced_accuracy_score,std_test_balanced_accuracy_score,rank_test_balanced_accuracy_score,split0_test_average_precision_score,split1_test_average_precision_score,split2_test_average_precision_score,split3_test_average_precision_score,split4_test_average_precision_score,mean_test_average_precision_score,std_test_average_precision_score,rank_test_average_precision_score,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
182,0.035588312149047854,0.003253901624405937,0.04609999656677246,0.013724207168181367,gini,4,8,3,best,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 8, 'min_samples_split': 3, 'splitter': 'best'}",0.7786032689450223,0.9985141158989599,1.0,0.9985119047619048,0.9970238095238095,0.9545306198259393,0.0879687101684613,1,0.6934156378600823,1.0,1.0,1.0,1.0,0.9386831275720166,0.12263374485596706,217,1.0,0.9970414201183432,1.0,0.9970326409495549,0.9940828402366864,0.9976313802609168,0.0022144704546735367,1,1.0,0.9970238095238095,1.0,0.9970238095238095,0.9940476190476191,0.9976190476190474,0.002227177015936862,1,0.5565476190476191,1.0,1.0,1.0,1.0,0.9113095238095237,0.1773809523809524,217,0.8625461254612546,0.9976317347542925,1.0,0.997624703087886,0.995260663507109,0.9706126453621083,0.05405404071618454,1,0.7782738095238095,0.9985119047619048,1.0,0.9985119047619048,0.9970238095238095,0.9544642857142858,0.08810026530057526,1,0.7779443501025968,0.9970414201183432,1.0,0.9970326409495549,0.9940828402366864,0.9532202502814362,0.08765792368863841,1,0.7782738095238095,0.9985119047619048,1.0,0.9985119047619048,0.9970238095238095,0.9544642857142858,0.08810026530057526,1
162,0.04708938598632813,0.010362964313793377,0.05077052116394043,0.008182630410446133,gini,4,5,2,best,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 5, 'min_samples_split': 2, 'splitter': 'best'}",0.7786032689450223,0.9985141158989599,1.0,0.9985119047619048,0.9970238095238095,0.9545306198259393,0.0879687101684613,1,0.6934156378600823,1.0,1.0,1.0,1.0,0.9386831275720166,0.12263374485596706,217,1.0,0.9970414201183432,1.0,0.9970326409495549,0.9940828402366864,0.9976313802609168,0.0022144704546735367,1,1.0,0.9970238095238095,1.0,0.9970238095238095,0.9940476190476191,0.9976190476190474,0.002227177015936862,1,0.5565476190476191,1.0,1.0,1.0,1.0,0.9113095238095237,0.1773809523809524,217,0.8625461254612546,0.9976317347542925,1.0,0.997624703087886,0.995260663507109,0.9706126453621083,0.05405404071618454,1,0.7782738095238095,0.9985119047619048,1.0,0.9985119047619048,0.9970238095238095,0.9544642857142858,0.08810026530057526,1,0.7779443501025968,0.9970414201183432,1.0,0.9970326409495549,0.9940828402366864,0.9532202502814362,0.08765792368863841,1,0.7782738095238095,0.9985119047619048,1.0,0.9985119047619048,0.9970238095238095,0.9544642857142858,0.08810026530057526,1
184,0.03578596115112305,0.005459034746107109,0.04335622787475586,0.007933588585332245,gini,4,8,4,best,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 8, 'min_samples_split': 4, 'splitter': 'best'}",0.7786032689450223,0.9985141158989599,1.0,0.9985119047619048,0.9970238095238095,0.9545306198259393,0.0879687101684613,1,0.6934156378600823,1.0,1.0,1.0,1.0,0.9386831275720166,0.12263374485596706,217,1.0,0.9970414201183432,1.0,0.9970326409495549,0.9940828402366864,0.9976313802609168,0.0022144704546735367,1,1.0,0.9970238095238095,1.0,0.9970238095238095,0.9940476190476191,0.9976190476190474,0.002227177015936862,1,0.5565476190476191,1.0,1.0,1.0,1.0,0.9113095238095237,0.1773809523809524,217,0.8625461254612546,0.9976317347542925,1.0,0.997624703087886,0.995260663507109,0.9706126453621083,0.05405404071618454,1,0.7782738095238095,0.9985119047619048,1.0,0.9985119047619048,0.9970238095238095,0.9544642857142858,0.08810026530057526,1,0.7779443501025968,0.9970414201183432,1.0,0.9970326409495549,0.9940828402366864,0.9532202502814362,0.08765792368863841,1,0.7782738095238095,0.9985119047619048,1.0,0.9985119047619048,0.9970238095238095,0.9544642857142858,0.08810026530057526,1
164,0.04134345054626465,0.009870332571964952,0.055133485794067384,0.02405624224479048,gini,4,5,3,best,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 5, 'min_samples_split': 3, 'splitter': 'best'}",0.7786032689450223,0.9985141158989599,1.0,0.9985119047619048,0.9970238095238095,0.9545306198259393,0.0879687101684613,1,0.6934156378600823,1.0,1.0,1.0,1.0,0.9386831275720166,0.12263374485596706,217,1.0,0.9970414201183432,1.0,0.9970326409495549,0.9940828402366864,0.9976313802609168,0.0022144704546735367,1,1.0,0.9970238095238095,1.0,0.9970238095238095,0.9940476190476191,0.9976190476190474,0.002227177015936862,1,0.5565476190476191,1.0,1.0,1.0,1.0,0.9113095238095237,0.1773809523809524,217,0.8625461254612546,0.9976317347542925,1.0,0.997624703087886,0.995260663507109,0.9706126453621083,0.05405404071618454,1,0.7782738095238095,0.9985119047619048,1.0,0.9985119047619048,0.9970238095238095,0.9544642857142858,0.08810026530057526,1,0.7779443501025968,0.9970414201183432,1.0,0.9970326409495549,0.9940828402366864,0.9532202502814362,0.08765792368863841,1,0.7782738095238095,0.9985119047619048,1.0,0.9985119047619048,0.9970238095238095,0.9544642857142858,0.08810026530057526,1
166,0.0403228759765625,0.00331506770347333,0.04356727600097656,0.009040008178131453,gini,4,5,4,best,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 5, 'min_samples_split': 4, 'splitter': 'best'}",0.7786032689450223,0.9985141158989599,1.0,0.9985119047619048,0.9970238095238095,0.9545306198259393,0.0879687101684613,1,0.6934156378600823,1.0,1.0,1.0,1.0,0.9386831275720166,0.12263374485596706,217,1.0,0.9970414201183432,1.0,0.9970326409495549,0.9940828402366864,0.9976313802609168,0.0022144704546735367,1,1.0,0.9970238095238095,1.0,0.9970238095238095,0.9940476190476191,0.9976190476190474,0.002227177015936862,1,0.5565476190476191,1.0,1.0,1.0,1.0,0.9113095238095237,0.1773809523809524,217,0.8625461254612546,0.9976317347542925,1.0,0.997624703087886,0.995260663507109,0.9706126453621083,0.05405404071618454,1,0.7782738095238095,0.9985119047619048,1.0,0.9985119047619048,0.9970238095238095,0.9544642857142858,0.08810026530057526,1,0.7779443501025968,0.9970414201183432,1.0,0.9970326409495549,0.9940828402366864,0.9532202502814362,0.08765792368863841,1,0.7782738095238095,0.9985119047619048,1.0,0.9985119047619048,0.9970238095238095,0.9544642857142858,0.08810026530057526,1
168,0.056306648254394534,0.01833984232280513,0.044189739227294925,0.007309396106157023,gini,4,6,2,best,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 6, 'min_samples_split': 2, 'splitter': 'best'}",0.7786032689450223,0.9985141158989599,1.0,0.9985119047619048,0.9970238095238095,0.9545306198259393,0.0879687101684613,1,0.6934156378600823,1.0,1.0,1.0,1.0,0.9386831275720166,0.12263374485596706,217,1.0,0.9970414201183432,1.0,0.9970326409495549,0.9940828402366864,0.9976313802609168,0.0022144704546735367,1,1.0,0.9970238095238095,1.0,0.9970238095238095,0.9940476190476191,0.9976190476190474,0.002227177015936862,1,0.5565476190476191,1.0,1.0,1.0,1.0,0.9113095238095237,0.1773809523809524,217,0.8625461254612546,0.9976317347542925,1.0,0.997624703087886,0.995260663507109,0.9706126453621083,0.05405404071618454,1,0.7782738095238095,0.9985119047619048,1.0,0.9985119047619048,0.9970238095238095,0.9544642857142858,0.08810026530057526,1,0.7779443501025968,0.9970414201183432,1.0,0.9970326409495549,0.9940828402366864,0.9532202502814362,0.08765792368863841,1,0.7782738095238095,0.9985119047619048,1.0,0.9985119047619048,0.9970238095238095,0.9544642857142858,0.08810026530057526,1
170,0.051247453689575194,0.01556604304562871,0.04883456230163574,0.0057279693818660035,gini,4,6,3,best,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 6, 'min_samples_split': 3, 'splitter': 'best'}",0.7786032689450223,0.9985141158989599,1.0,0.9985119047619048,0.9970238095238095,0.9545306198259393,0.0879687101684613,1,0.6934156378600823,1.0,1.0,1.0,1.0,0.9386831275720166,0.12263374485596706,217,1.0,0.9970414201183432,1.0,0.9970326409495549,0.9940828402366864,0.9976313802609168,0.0022144704546735367,1,1.0,0.9970238095238095,1.0,0.9970238095238095,0.9940476190476191,0.9976190476190474,0.002227177015936862,1,0.5565476190476191,1.0,1.0,1.0,1.0,0.9113095238095237,0.1773809523809524,217,0.8625461254612546,0.9976317347542925,1.0,0.997624703087886,0.995260663507109,0.9706126453621083,0.05405404071618454,1,0.7782738095238095,0.9985119047619048,1.0,0.9985119047619048,0.9970238095238095,0.9544642857142858,0.08810026530057526,1,0.7779443501025968,0.9970414201183432,1.0,0.9970326409495549,0.9940828402366864,0.9532202502814362,0.08765792368863841,1,0.7782738095238095,0.9985119047619048,1.0,0.9985119047619048,0.9970238095238095,0.9544642857142858,0.08810026530057526,1
174,0.03659186363220215,0.006860240751121692,0.03835892677307129,0.0033556708384335915,gini,4,7,2,best,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 7, 'min_samples_split': 2, 'splitter': 'best'}",0.7786032689450223,0.9985141158989599,1.0,0.9985119047619048,0.9970238095238095,0.9545306198259393,0.0879687101684613,1,0.6934156378600823,1.0,1.0,1.0,1.0,0.9386831275720166,0.12263374485596706,217,1.0,0.9970414201183432,1.0,0.9970326409495549,0.9940828402366864,0.9976313802609168,0.0022144704546735367,1,1.0,0.9970238095238095,1.0,0.9970238095238095,0.9940476190476191,0.9976190476190474,0.002227177015936862,1,0.5565476190476191,1.0,1.0,1.0,1.0,0.9113095238095237,0.1773809523809524,217,0.8625461254612546,0.9976317347542925,1.0,0.997624703087886,0.995260663507109,0.9706126453621083,0.05405404071618454,1,0.7782738095238095,0.9985119047619048,1.0,0.9985119047619048,0.9970238095238095,0.9544642857142858,0.08810026530057526,1,0.7779443501025968,0.9970414201183432,1.0,0.9970326409495549,0.9940828402366864,0.9532202502814362,0.08765792368863841,1,0.7782738095238095,0.9985119047619048,1.0,0.9985119047619048,0.9970238095238095,0.9544642857142858,0.08810026530057526,1
176,0.05104737281799317,0.01395504720357032,0.042536449432373044,0.0012323642969820988,gini,4,7,3,best,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 7, 'min_samples_split': 3, 'splitter': 'best'}",0.7786032689450223,0.9985141158989599,1.0,0.9985119047619048,0.9970238095238095,0.9545306198259393,0.0879687101684613,1,0.6934156378600823,1.0,1.0,1.0,1.0,0.9386831275720166,0.12263374485596706,217,1.0,0.9970414201183432,1.0,0.9970326409495549,0.9940828402366864,0.9976313802609168,0.0022144704546735367,1,1.0,0.9970238095238095,1.0,0.9970238095238095,0.9940476190476191,0.9976190476190474,0.002227177015936862,1,0.5565476190476191,1.0,1.0,1.0,1.0,0.9113095238095237,0.1773809523809524,217,0.8625461254612546,0.9976317347542925,1.0,0.997624703087886,0.995260663507109,0.9706126453621083,0.05405404071618454,1,0.7782738095238095,0.9985119047619048,1.0,0.9985119047619048,0.9970238095238095,0.9544642857142858,0.08810026530057526,1,0.7779443501025968,0.9970414201183432,1.0,0.9970326409495549,0.9940828402366864,0.9532202502814362,0.08765792368863841,1,0.7782738095238095,0.9985119047619048,1.0,0.9985119047619048,0.9970238095238095,0.9544642857142858,0.08810026530057526,1
178,0.0393120288848877,0.004870532211158964,0.04179253578186035,0.006645339425917658,gini,4,7,4,best,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 7, 'min_samples_split': 4, 'splitter': 'best'}",0.7786032689450223,0.9985141158989599,1.0,0.9985119047619048,0.9970238095238095,0.9545306198259393,0.0879687101684613,1,0.6934156378600823,1.0,1.0,1.0,1.0,0.9386831275720166,0.12263374485596706,217,1.0,0.9970414201183432,1.0,0.9970326409495549,0.9940828402366864,0.9976313802609168,0.0022144704546735367,1,1.0,0.9970238095238095,1.0,0.9970238095238095,0.9940476190476191,0.9976190476190474,0.002227177015936862,1,0.5565476190476191,1.0,1.0,1.0,1.0,0.9113095238095237,0.1773809523809524,217,0.8625461254612546,0.9976317347542925,1.0,0.997624703087886,0.995260663507109,0.9706126453621083,0.05405404071618454,1,0.7782738095238095,0.9985119047619048,1.0,0.9985119047619048,0.9970238095238095,0.9544642857142858,0.08810026530057526,1,0.7779443501025968,0.9970414201183432,1.0,0.9970326409495549,0.9940828402366864,0.9532202502814362,0.08765792368863841,1,0.7782738095238095,0.9985119047619048,1.0,0.9985119047619048,0.9970238095238095,0.9544642857142858,0.08810026530057526,1
