,cascade_root_id,category,depth,size,max_breadth,virality,strongly_cc,weakly_cc,size_of_scc,avg_cluster_coef,density,layer_ratio,structural_heterogeneity,characteristic_distance,veracity
0,1288771853822103552,covid_true,2.0,7.0,6.0,0.19047619047619047,7.0,1.0,7.0,0.0,0.14285714285714285,1.1666666666666667,1.2856040517117926,1.0246281744283177,1.0
1,1251209120528637952,covid_true,1.0,142.0,142.0,0.007042253521126761,142.0,1.0,142.0,0.0,0.007042253521126761,1.0,5.979278639572284,124.99934636386527,1.0
2,1238131956526784512,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
3,1262244018198441984,covid_true,2.0,20.0,17.0,0.06578947368421052,20.0,1.0,20.0,0.0,0.05,1.1764705882352942,2.0041508173326075,1.051073853208789,1.0
4,1273140209090203651,covid_true,2.0,121.0,102.0,0.010881542699724517,121.0,1.0,121.0,0.0,0.008264462809917356,1.1862745098039216,4.690252895337545,1.0797313235374268,1.0
5,1268444073448398850,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
6,1238225647299964928,covid_true,1.0,14.0,14.0,0.07142857142857142,14.0,1.0,14.0,0.0,0.07142857142857142,1.0,1.9414506867883017,13.1515590944776,1.0
7,1254496226067640320,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
8,1258092782637506560,covid_true,1.0,136.0,136.0,0.007352941176470588,136.0,1.0,136.0,0.0,0.007352941176470588,1.0,5.852508167602318,124.99934636386527,1.0
9,1288573258170871808,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
10,1242211691649052672,covid_true,3.0,149.0,102.0,0.0113821875566842,149.0,1.0,149.0,0.0,0.006711409395973154,1.4313725490196079,4.277275194542269,0.7846809186492839,1.0
11,1242246957290196992,covid_true,2.0,98.0,96.0,0.010624868504102672,98.0,1.0,98.0,0.0,0.01020408163265306,1.0208333333333333,4.8758091348974055,0.5093587350933789,1.0
12,1280625701557882880,covid_true,1.0,146.0,146.0,0.00684931506849315,146.0,1.0,146.0,0.0,0.00684931506849315,1.0,6.062320029323018,124.99934636386527,1.0
13,1246200838915309568,covid_true,3.0,288.0,193.0,0.008263162988772745,288.0,1.0,288.0,0.0,0.003472222222222222,3.075268817204301,4.742281882790073,0.6612701365511755,1.0
14,1252673409584111617,covid_true,2.0,122.0,99.0,0.011312830239804905,122.0,1.0,122.0,0.0,0.00819672131147541,1.2323232323232323,4.5541464604165585,1.1641004506220534,1.0
15,1252662640792539140,covid_true,2.0,100.0,98.0,0.010404040404040403,100.0,1.0,100.0,0.0,0.01,1.0204081632653061,4.926249267311736,0.5117267652705572,1.0
16,1252670326833647624,covid_true,2.0,112.0,96.0,0.011502574002574003,112.0,1.0,112.0,0.0,0.008928571428571428,1.1666666666666667,4.570969112068943,1.0278003885487013,1.0
17,1252761286359777281,covid_true,1.0,34.0,34.0,0.029411764705882353,34.0,1.0,34.0,0.0,0.029411764705882353,1.0,2.9593201512468634,35.71195172853707,1.0
18,1288553392294551555,covid_true,1.0,4.0,4.0,0.25,4.0,1.0,4.0,0.0,0.25,1.0,1.1547005383792515,3.4973316197244064,1.0
19,1252928683565875200,covid_true,1.0,9.0,9.0,0.1111111111111111,9.0,1.0,9.0,0.0,0.1111111111111111,1.0,1.5909902576697321,8.601151338313896,1.0
20,1252728053383512065,covid_true,3.0,23.0,18.0,0.0691699604743083,23.0,1.0,23.0,0.0,0.043478260869565216,1.2222222222222223,1.980013774056773,0.9334531071102531,1.0
21,1288303284860661760,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
22,1277722466820009985,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
23,1284306347572502529,covid_true,1.0,15.0,15.0,0.06666666666666667,15.0,1.0,15.0,0.0,0.06666666666666667,1.0,2.004459314343183,14.700218635648525,1.0
24,1251290442777399299,covid_true,3.0,204.0,101.0,0.01002124987926205,204.0,1.0,204.0,0.0,0.004901960784313725,2.0,3.717387736553359,0.6906896061095751,1.0
25,1252707075475505153,covid_true,1.0,9.0,9.0,0.1111111111111111,9.0,1.0,9.0,0.0,0.1111111111111111,1.0,1.5909902576697321,8.601151338313896,1.0
26,1287743877584162817,covid_true,1.0,41.0,41.0,0.024390243902439025,41.0,1.0,41.0,0.0,0.024390243902439025,1.0,3.2413346016725892,41.66466624154199,1.0
27,1228930463491710976,covid_true,2.0,24.0,22.0,0.04891304347826087,24.0,1.0,24.0,0.0,0.041666666666666664,1.0909090909090908,2.3137625557652295,0.8062610463749398,1.0
28,1233235764076515328,covid_true,3.0,109.0,101.0,0.011043153244988108,109.0,1.0,109.0,0.0,0.009174311926605505,1.0594059405940595,4.86575175316793,0.7533195605730616,1.0
29,1237842735584784384,covid_true,1.0,54.0,54.0,0.018518518518518517,54.0,1.0,54.0,0.0,0.018518518518518517,1.0,3.7087352266146034,49.99833334827604,1.0
30,1272728825059856390,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
31,1287092883833511937,covid_true,2.0,103.0,99.0,0.010470207500475918,103.0,1.0,103.0,0.0,0.009708737864077669,1.0404040404040404,4.904298462204575,0.6140721983604858,1.0
32,1243233756183494661,covid_true,1.0,123.0,123.0,0.008130081300813009,123.0,1.0,123.0,0.0,0.008130081300813009,1.0,5.56794838161489,124.99934636386527,1.0
33,1239258814005694464,covid_true,1.0,134.0,134.0,0.007462686567164179,134.0,1.0,134.0,0.0,0.007462686567164179,1.0,5.809636795811604,124.99934636386527,1.0
34,1278776708351451136,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
35,1252758013653528577,covid_true,3.0,270.0,153.0,0.009155996144843729,270.0,1.0,270.0,0.0,0.003703703703703704,2.5454545454545454,4.440496715832404,1.1701658240612727,1.0
36,1252583865081892866,covid_true,3.0,610.0,344.0,0.005644835661794395,610.0,1.0,610.0,0.0,0.001639344262295082,4.245283018867925,4.607981703513992,2.3804321187096753,1.0
37,1262484149446811648,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
38,1251160049486950402,covid_true,1.0,14.0,14.0,0.07142857142857142,14.0,1.0,14.0,0.0,0.07142857142857142,1.0,1.9414506867883017,13.1515590944776,1.0
39,1248637690481958912,covid_true,1.0,14.0,14.0,0.07142857142857142,14.0,1.0,14.0,0.0,0.07142857142857142,1.0,1.9414506867883017,13.1515590944776,1.0
40,1245218251581165568,covid_true,1.0,8.0,8.0,0.125,8.0,1.0,8.0,0.0,0.125,1.0,1.511857892036909,7.56474452887877,1.0
41,1233077240340021251,covid_true,3.0,144.0,100.0,0.011363636363636364,144.0,1.0,144.0,0.0,0.006944444444444444,1.43,4.362425867603926,0.6211660956627424,1.0
42,1270493846141652992,covid_true,1.0,8.0,8.0,0.125,8.0,1.0,8.0,0.0,0.125,1.0,1.511857892036909,7.56474452887877,1.0
43,1245131970826268673,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
44,1262480081856929792,covid_true,3.0,198.0,102.0,0.010126647182484745,198.0,1.0,198.0,0.0,0.005050505050505051,1.9215686274509804,4.2178617695072855,0.6873460515966892,1.0
45,1272810392427868165,covid_true,1.0,4.0,4.0,0.25,4.0,1.0,4.0,0.0,0.25,1.0,1.1547005383792515,3.4973316197244064,1.0
46,1247294830809677824,covid_true,1.0,11.0,11.0,0.09090909090909091,11.0,1.0,11.0,0.0,0.09090909090909091,1.0,1.7392527130926088,10.408661735720555,1.0
47,1256985606208487424,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
48,1251663418588909572,covid_true,1.0,10.0,10.0,0.1,10.0,1.0,10.0,0.0,0.1,1.0,1.6666666666666665,9.606711778092896,1.0
49,1268767462193012737,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
50,1281635717806829569,covid_true,1.0,23.0,23.0,0.043478260869565216,23.0,1.0,23.0,0.0,0.043478260869565216,1.0,2.45180823808952,22.72360560335461,1.0
51,1242495447945695235,covid_true,2.0,100.0,97.0,0.010606060606060607,100.0,1.0,100.0,0.0,0.01,1.0309278350515463,4.876811193766994,0.5716252851889978,1.0
52,1275815823693754368,covid_true,4.0,378.0,180.0,0.008806646737681221,378.0,1.0,378.0,0.0,0.0026455026455026454,2.8,4.361475959185076,1.0667288195687716,1.0
53,1246800950272106496,covid_true,3.0,119.0,100.0,0.01153681811707734,119.0,1.0,119.0,0.0,0.008403361344537815,1.17,4.637564263510552,0.7151885076583717,1.0
54,1253317300117278720,covid_true,2.0,80.0,77.0,0.013449367088607595,80.0,1.0,80.0,0.0,0.0125,1.0389610389610389,4.334957932760302,0.6138233048371916,1.0
55,1270311567100346374,covid_true,2.0,37.0,36.0,0.028528528528528527,37.0,1.0,37.0,0.0,0.02702702702702703,1.0277777777777777,3.0035986646473933,0.5598448014438561,1.0
56,1288376273861976065,covid_true,2.0,5.0,4.0,0.3,5.0,1.0,5.0,0.0,0.2,1.25,1.1180339887498947,1.2430425572334347,1.0
57,1287257090533203968,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
58,1245875244302204936,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
59,1288534945129009153,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
60,1288534944122380289,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
61,1239687660400046081,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
62,1288838613220962304,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
63,1252710193001046017,covid_true,1.0,7.0,7.0,0.14285714285714285,7.0,1.0,7.0,0.0,0.14285714285714285,1.0,1.4288690166235205,6.566261104483427,1.0
64,1245016816210059265,covid_true,1.0,5.0,5.0,0.2,5.0,1.0,5.0,0.0,0.2,1.0,1.25,4.445556177931239,1.0
65,1259232917731016704,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
66,1242528450323218432,covid_true,1.0,19.0,19.0,0.05263157894736842,19.0,1.0,19.0,0.0,0.05263157894736842,1.0,2.2391714737574,17.85247547009985,1.0
67,1240110453306593280,covid_true,3.0,136.0,100.0,0.02042483660130719,136.0,1.0,136.0,0.0,0.007352941176470588,4.571428571428571,4.548534185571368,1.132123904302055,1.0
68,1240112296241881090,covid_true,3.0,105.0,76.0,0.021153846153846155,105.0,1.0,105.0,0.0,0.009523809523809525,1.0789473684210527,3.912705464669483,1.7798962989157912,1.0
69,1224335680899354624,covid_true,3.0,161.0,101.0,0.01110248447204969,161.0,1.0,161.0,0.0,0.006211180124223602,1.5742574257425743,4.084713308483228,0.7007005171476044,1.0
70,1252312858978902019,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
71,1238132094833954817,covid_true,1.0,198.0,198.0,0.005050505050505051,198.0,1.0,198.0,0.0,0.005050505050505051,1.0,7.053457948803055,249.99996561413835,1.0
72,1280211735404822528,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
73,1247149300175589377,covid_true,3.0,230.0,128.0,0.009493070058857035,230.0,1.0,230.0,0.0,0.004347826086956522,2.292929292929293,4.647158207283259,0.7328145827534258,1.0
74,1261793132020224005,covid_true,1.0,318.0,318.0,0.0031446540880503146,318.0,1.0,318.0,0.0,0.0031446540880503146,1.0,8.930329705197515,249.99996561413835,1.0
75,1254172638307586049,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
76,1254032243770736642,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
77,1242120391054757900,covid_true,1.0,453.0,453.0,0.002207505518763797,453.0,1.0,453.0,0.0,0.002207505518763797,1.0,10.65366383444424,249.99996561413835,1.0
78,1242482460140736512,covid_true,3.0,143.0,102.0,0.011178961883187235,143.0,1.0,143.0,0.0,0.006993006993006993,1.392156862745098,4.337179242890857,0.6177265848805517,1.0
79,1242432301885198337,covid_true,2.0,117.0,96.0,0.011641615089890952,117.0,1.0,117.0,0.0,0.008547008547008548,1.21875,4.493306555866632,1.1664865992774558,1.0
80,1279879585627279365,covid_true,1.0,207.0,207.0,0.004830917874396135,207.0,1.0,207.0,0.0,0.004830917874396135,1.0,7.211186697918243,249.99996561413835,1.0
81,1244309931874017280,covid_true,3.0,343.0,217.0,0.007552895845054814,343.0,1.0,343.0,0.0,0.0029154518950437317,3.0865384615384617,4.735971600757384,1.1558855969284145,1.0
82,1280853299600789505,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
83,1285524871666118656,covid_true,4.0,323.0,126.0,0.010220564198219333,323.0,1.0,323.0,0.0,0.0030959752321981426,2.26,4.759456848981697,1.216991229966553,1.0
84,1276312029360541698,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
85,1262781525260734467,covid_true,3.0,134.0,99.0,0.011727078891257996,134.0,1.0,134.0,0.0,0.007462686567164179,1.3333333333333333,4.363118441281123,0.726401122818429,1.0
86,1252915913835364353,covid_true,2.0,100.0,99.0,0.010202020202020202,100.0,1.0,100.0,0.0,0.01,1.0101010101010102,4.975708772424369,0.4342063694901805,1.0
87,1252640538647506947,covid_true,3.0,154.0,99.0,0.012307953484424072,154.0,1.0,154.0,0.0,0.006493506493506494,1.4646464646464648,4.099816149556574,1.0444520833150828,1.0
88,1252964030253318147,covid_true,3.0,294.0,189.0,0.00813772608019317,294.0,1.0,294.0,0.0,0.003401360544217687,2.909090909090909,4.71877779856373,0.8300528748183942,1.0
89,1255129366234890240,covid_true,3.0,111.0,98.0,0.01162981162981163,111.0,1.0,111.0,0.0,0.009009009009009009,1.1122448979591837,4.68630852626092,0.7185817419504449,1.0
90,1254061979607711745,covid_true,3.0,126.0,97.0,0.012761904761904763,126.0,1.0,126.0,0.0,0.007936507936507936,1.2371134020618557,4.380443813131268,0.9543292843855921,1.0
91,1249092100236460033,covid_true,3.0,249.0,125.0,0.010088742065034332,249.0,1.0,249.0,0.0,0.004016064257028112,2.2626262626262625,3.64377716905855,1.3478161493675553,1.0
92,1250852583318736896,covid_true,1.0,713.0,713.0,0.001402524544179523,713.0,1.0,713.0,0.0,0.001402524544179523,1.0,13.360402356351232,13235162895.68282,1.0
93,1233266386291580931,covid_true,1.0,270.0,270.0,0.003703703703703704,270.0,1.0,270.0,0.0,0.003703703703703704,1.0,8.231095271470847,249.99996561413835,1.0
94,1239235411463020544,covid_true,1.0,357.0,357.0,0.0028011204481792717,357.0,1.0,357.0,0.0,0.0028011204481792717,1.0,9.460481079056763,249.99996561413835,1.0
95,1261998478005280768,covid_true,1.0,100.0,100.0,0.01,100.0,1.0,100.0,0.0,0.01,1.0,5.02518907629606,83.33233488515074,1.0
96,1238046001744826369,covid_true,5.0,634.0,213.0,0.012426430646712614,634.0,1.0,634.0,0.0,0.0015772870662460567,3.0594059405940595,4.488816662469308,4.331610210336455,1.0
97,1233488317049602048,covid_true,3.0,379.0,265.0,0.006826653264647988,379.0,1.0,379.0,0.0,0.002638522427440633,3.65,4.555273636416841,0.9594336394242955,1.0
98,1233489045520625664,covid_true,3.0,224.0,121.0,0.009709320948110186,224.0,1.0,224.0,0.0,0.004464285714285714,2.2222222222222223,4.024937847438458,0.7916835695743283,1.0
99,1249118778404765696,covid_true,3.0,139.0,103.0,0.011416953393806694,139.0,1.0,139.0,0.0,0.007194244604316547,1.3203883495145632,4.438433895208309,0.7685083677651451,1.0
100,1282016746896068610,covid_true,4.0,159.0,102.0,0.015325212960751532,159.0,1.0,159.0,0.0,0.006289308176100629,1.2549019607843137,4.204099333952758,1.1662255753801698,1.0
101,1237974981780226048,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
102,1263501768979251200,covid_true,2.0,50.0,32.0,0.03469387755102041,50.0,1.0,50.0,0.0,0.02,1.5625,2.559170653874378,1.961249742794567,1.0
103,1252643578418991104,covid_true,1.0,128.0,128.0,0.0078125,128.0,1.0,128.0,0.0,0.0078125,1.0,5.679081660263128,124.99934636386527,1.0
104,1242442331854340097,covid_true,2.0,100.0,95.0,0.01101010101010101,100.0,1.0,100.0,0.0,0.01,1.0526315789473684,4.778535827278736,0.671289549408824,1.0
105,1285525742051303426,covid_true,1.0,76.0,76.0,0.013157894736842105,76.0,1.0,76.0,0.0,0.013157894736842105,1.0,4.387862045841157,83.33233488515074,1.0
106,1262387221610598400,covid_true,1.0,217.0,217.0,0.004608294930875576,217.0,1.0,217.0,0.0,0.004608294930875576,1.0,7.3824899192215225,249.99996561413835,1.0
107,1251029912573657090,covid_true,3.0,221.0,114.0,0.009934183463595229,221.0,1.0,221.0,0.0,0.004524886877828055,2.14,4.770962877329849,0.9070075179418137,1.0
108,1242616705135685633,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
109,1268100024237535233,covid_true,2.0,134.0,101.0,0.011165974638087757,134.0,1.0,134.0,0.0,0.007462686567164179,1.3267326732673268,4.4170420661276095,1.4264539411447377,1.0
110,1242157782691913728,covid_true,1.0,143.0,143.0,0.006993006993006993,143.0,1.0,143.0,0.0,0.006993006993006993,1.0,6.000146711821326,124.99934636386527,1.0
111,1278222091733602308,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
112,1288562406554243073,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
113,1254875538289819648,covid_true,2.0,30.0,28.0,0.03793103448275862,30.0,1.0,30.0,0.0,0.03333333333333333,1.0714285714285714,2.610233223141457,0.7406756451774452,1.0
114,1260281378605879301,covid_true,1.0,48.0,48.0,0.020833333333333332,48.0,1.0,48.0,0.0,0.020833333333333332,1.0,3.5007597959494694,49.99833334827604,1.0
115,1254829787090165761,covid_true,2.0,23.0,22.0,0.04743083003952569,23.0,1.0,23.0,0.0,0.043478260869565216,1.0454545454545454,2.3529039557094946,0.6402939617663774,1.0
116,1270610711496949760,covid_true,1.0,5.0,5.0,0.2,5.0,1.0,5.0,0.0,0.2,1.0,1.25,4.445556177931239,1.0
117,1266406045544579073,covid_true,1.0,356.0,356.0,0.0028089887640449437,356.0,1.0,356.0,0.0,0.0028089887640449437,1.0,9.4472590853301,249.99996561413835,1.0
118,1246574477745553408,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
119,1253038164400394240,covid_true,1.0,60.0,60.0,0.016666666666666666,60.0,1.0,60.0,0.0,0.016666666666666666,1.0,3.905667329424716,62.49833360035602,1.0
120,1253351930744705026,covid_true,1.0,284.0,284.0,0.0035211267605633804,284.0,1.0,284.0,0.0,0.0035211267605633804,1.0,8.44102383554425,249.99996561413835,1.0
121,1277074771868606464,covid_true,2.0,98.0,96.0,0.010624868504102672,98.0,1.0,98.0,0.0,0.01020408163265306,1.0208333333333333,4.875275063026052,0.5093587350933789,1.0
122,1286467622888812545,covid_true,1.0,13.0,13.0,0.07692307692307693,13.0,1.0,13.0,0.0,0.07692307692307693,1.0,1.8763883748662835,12.493341970952795,1.0
123,1276319022238199808,covid_true,1.0,18.0,18.0,0.05555555555555555,18.0,1.0,18.0,0.0,0.05555555555555555,1.0,2.182820625326997,17.85247547009985,1.0
124,1276324846801170439,covid_true,5.0,492.0,144.0,0.014422201248489063,492.0,1.0,492.0,0.0,0.0020325203252032522,4.2,4.380257424811861,2.9657840496469072,1.0
125,1288595347644854272,covid_true,1.0,16.0,16.0,0.0625,16.0,1.0,16.0,0.0,0.0625,1.0,2.0655911179772892,15.619665039289087,1.0
126,1232856108525551616,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
127,1270111757340749832,covid_true,2.0,35.0,33.0,0.031932773109243695,35.0,1.0,35.0,0.0,0.02857142857142857,1.0606060606060606,2.837892390136222,0.697344063655528,1.0
128,1270701517172092928,covid_true,1.0,11.0,11.0,0.09090909090909091,11.0,1.0,11.0,0.0,0.09090909090909091,1.0,1.7392527130926088,10.408661735720555,1.0
129,1270452386281160711,covid_true,2.0,17.0,16.0,0.0661764705882353,17.0,1.0,17.0,0.0,0.058823529411764705,1.0625,2.012655273513077,0.7024124757079967,1.0
130,1264551955189444613,covid_true,1.0,55.0,55.0,0.01818181818181818,55.0,1.0,55.0,0.0,0.01818181818181818,1.0,3.7422759959187446,49.99833334827604,1.0
131,1288498710440157192,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
132,1238168781815349248,covid_true,2.0,117.0,100.0,0.011052166224580018,117.0,1.0,117.0,0.0,0.008547008547008548,1.17,4.681891710421056,1.0145787322667417,1.0
133,1269301942901256192,covid_true,1.0,2.0,2.0,0.5,2.0,1.0,2.0,0.0,0.5,1.0,1.0,1.43957893271737,1.0
134,1254868652857450496,covid_true,1.0,12.0,12.0,0.08333333333333333,12.0,1.0,12.0,0.0,0.08333333333333333,1.0,1.8090680674665818,11.3563017644377,1.0
135,1277970620500701188,covid_true,2.0,57.0,31.0,0.03696741854636591,57.0,1.0,57.0,0.0,0.017543859649122806,2.1923076923076925,2.6862390254854125,3.2745425772028693,1.0
136,1249021198450688007,covid_true,1.0,39.0,39.0,0.02564102564102564,39.0,1.0,39.0,0.0,0.02564102564102564,1.0,3.1633177120498694,41.66466624154199,1.0
137,1251315956430880771,covid_true,2.0,102.0,101.0,0.009998058629392351,102.0,1.0,102.0,0.0,0.00980392156862745,1.00990099009901,5.025686398113117,0.4342063694901805,1.0
138,1281000507201421312,covid_true,1.0,12.0,12.0,0.08333333333333333,12.0,1.0,12.0,0.0,0.08333333333333333,1.0,1.8090680674665818,11.3563017644377,1.0
139,1288398471775617024,covid_true,2.0,34.0,33.0,0.031194295900178252,34.0,1.0,34.0,0.0,0.029411764705882353,1.0303030303030303,2.876394539414372,0.5705010142969689,1.0
140,1246892512431820801,covid_true,1.0,34.0,34.0,0.029411764705882353,34.0,1.0,34.0,0.0,0.029411764705882353,1.0,2.9593201512468634,35.71195172853707,1.0
141,1273654070847459328,covid_true,3.0,91.0,82.0,0.01391941391941392,91.0,1.0,91.0,0.0,0.01098901098901099,1.0853658536585367,4.334721999715185,0.7682063513676398,1.0
142,1253361059068510208,covid_true,1.0,82.0,82.0,0.012195121951219513,82.0,1.0,82.0,0.0,0.012195121951219513,1.0,4.555555555555555,83.33233488515074,1.0
143,1249646099633188864,covid_true,2.0,10.0,9.0,0.12222222222222222,10.0,1.0,10.0,0.0,0.1,1.1111111111111112,1.531560972454469,0.8678376508415626,1.0
144,1245000124339798017,covid_true,2.0,20.0,15.0,0.07631578947368421,20.0,1.0,20.0,0.0,0.05,1.3333333333333333,1.8079541091913336,1.444839601276325,1.0
145,1240000498041667584,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
146,1239447630931021825,covid_true,2.0,37.0,36.0,0.028528528528528527,37.0,1.0,37.0,0.0,0.02702702702702703,1.0277777777777777,3.0035986646473933,0.5598448014438561,1.0
147,1288871672242671624,covid_true,4.0,192.0,93.0,0.023423865619546246,192.0,1.0,192.0,0.0,0.005208333333333333,6.470588235294118,3.9419598835442873,1.7846381366800355,1.0
148,1250221659191042049,covid_true,2.0,108.0,97.0,0.011163032191069575,108.0,1.0,108.0,0.0,0.009259259259259259,1.1134020618556701,4.702764363979412,0.877811062993472,1.0
149,1244806742464016385,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
150,1245707119984349185,covid_true,3.0,697.0,302.0,0.0057306353996602844,697.0,1.0,697.0,0.0,0.0014347202295552368,4.05050505050505,4.393335749081978,3.65765033938116,1.0
151,1270691732137574400,covid_true,2.0,92.0,78.0,0.014214046822742474,92.0,1.0,92.0,0.0,0.010869565217391304,1.1794871794871795,4.135636579376473,1.0617637898665853,1.0
152,1279489025129082880,covid_true,2.0,33.0,32.0,0.032196969696969696,33.0,1.0,33.0,0.0,0.030303030303030304,1.03125,2.8327396743258992,0.5705010142969689,1.0
153,1249093499980369922,covid_true,2.0,24.0,23.0,0.04528985507246377,24.0,1.0,24.0,0.0,0.041666666666666664,1.0434782608695652,2.4050985540764054,0.6308927237407795,1.0
154,1248631683659644928,covid_true,5.0,777.0,251.0,0.011196579495548567,777.0,1.0,777.0,0.0,0.001287001287001287,2.01010101010101,4.711341351739129,5.76661675129725,1.0
155,1248632283277361152,covid_true,1.0,68.0,68.0,0.014705882352941176,68.0,1.0,68.0,0.0,0.014705882352941176,1.0,4.153761108114377,62.49833360035602,1.0
156,1282754037973233664,covid_true,5.0,819.0,592.0,0.00397049296804798,819.0,1.0,819.0,0.0,0.001221001221001221,6.803921568627451,4.066082024150771,0.0,1.0
157,1238208540986216450,covid_true,1.0,7.0,7.0,0.14285714285714285,7.0,1.0,7.0,0.0,0.14285714285714285,1.0,1.4288690166235205,6.566261104483427,1.0
158,1250748220407525377,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
159,1288435716419022850,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
160,1246899935150309377,covid_true,1.0,36.0,36.0,0.027777777777777776,36.0,1.0,36.0,0.0,0.027777777777777776,1.0,3.04255531702266,35.71195172853707,1.0
161,1267015495045328896,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
162,1263209427508899840,covid_true,1.0,43.0,43.0,0.023255813953488372,43.0,1.0,43.0,0.0,0.023255813953488372,1.0,3.317522024184976,41.66466624154199,1.0
163,1285994887989665792,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
164,1267161297025552384,covid_true,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-99999.0,1.0
165,1242429682089365504,covid_true,2.0,127.0,102.0,0.010998625171853519,127.0,1.0,127.0,0.0,0.007874015748031496,1.2450980392156863,4.5754432878049505,1.2308618206516466,1.0
166,1248738977932365824,covid_true,1.0,10.0,10.0,0.1,10.0,1.0,10.0,0.0,0.1,1.0,1.6666666666666665,9.606711778092896,1.0
167,1252739212794880002,covid_true,1.0,82.0,82.0,0.012195121951219513,82.0,1.0,82.0,0.0,0.012195121951219513,1.0,4.555555555555555,83.33233488515074,1.0
168,1251963782789844993,covid_true,1.0,4.0,4.0,0.25,4.0,1.0,4.0,0.0,0.25,1.0,1.1547005383792515,3.4973316197244064,1.0
169,1242264118830272512,covid_true,1.0,98.0,98.0,0.01020408163265306,98.0,1.0,98.0,0.0,0.01020408163265306,1.0,4.975196209154733,83.33233488515074,1.0
